season,episode,number_line,timecode_in,timecode_out,text
1,2,99,00:08:37:08,00:08:40:22,I was always curious about how she looked.
1,2,100,00:08:43:00,00:08:45:08,He knows who I am.
1,2,101,00:08:45:09,00:08:47:16,I must kill him before I leave.
1,2,102,00:08:52:07,00:08:55:09,"They must have broken
the pine forest barrier and gone out."
1,2,103,00:09:08:16,00:09:10:11,So they broke the barrier.
1,2,104,00:09:10:13,00:09:12:22,"-We will go after them.
-It is too late."
1,2,105,00:09:14:10,00:09:16:23,"Only those of Songrim
can break the barrier."
1,2,106,00:09:18:01,00:09:19:20,There is a spy among us.
1,2,107,00:09:21:12,00:09:23:18,We must ask the Jin family for help.
1,2,108,00:09:30:10,00:09:33:12,Naksu's body was in this secret room.
1,2,109,00:09:34:14,00:09:37:24,"Uk, did you notice anything suspicious
while hiding in Jeongjingak?"
1,2,110,00:09:38:01,00:09:39:15,Suspicious?
1,2,111,00:09:39:17,00:09:42:11,No. I was only watching Mu-deok.
1,2,112,00:09:46:22,00:09:50:11,"Do you think Naksu shifted her soul
into another woman's body"
1,2,113,00:09:50:13,00:09:51:24,and came to retrieve her body?
1,2,114,00:09:55:21,00:09:58:06,"Can women only shift souls
to the same gender?"
1,2,115,00:09:58:08,00:09:59:11,Not really.
1,2,116,00:09:59:13,00:10:03:03,"But for everything to go smoothly,
I heard they should pick someone similar."
1,2,117,00:10:03:05,00:10:06:00,"Gender, age, and build.
They all need to be similar."
1,2,118,00:10:07:23,00:10:09:13,"I am only asking
because I have not seen her."
1,2,119,00:10:09:15,00:10:13:16,Was Naksu thin with short limbs?
1,2,120,00:10:13:18,00:10:16:10,"Did she have a round face
like Mu-deok right here?"
1,2,121,00:10:16:12,00:10:18:08,What the hell is his problem?
1,2,122,00:10:20:22,00:10:24:11,"If that was the case,
she would not have been nicknamed ""Naksu""."
1,2,123,00:10:24:13,00:10:25:10,Look at her.
1,2,124,00:10:26:05,00:10:28:23,"What kind of an assassin
looks this adorable?"
1,2,125,00:10:29:20,00:10:30:20,You are right.
1,2,126,00:10:30:23,00:10:33:04,I bet she was a monster.
1,2,127,00:10:33:06,00:10:35:10,"No, she was human."
1,2,128,00:10:37:07,00:10:40:08,"Let us not belittle the dead,
even if she was an assassin."
1,2,129,00:10:46:06,00:10:48:07,Master Heo Yeom wants to see you.
1,2,130,00:10:48:09,00:10:50:08,Go without me. He dislikes me anyway.
1,2,131,00:10:50:11,00:10:52:03,Right. Being here would be safer.
1,2,132,00:10:52:05,00:10:53:10,Let us go.
1,2,133,00:11:04:21,00:11:06:15,The body was frozen here.
1,2,134,00:11:06:17,00:11:10:12,"Seeing how there is no rotting smell,
your body must still be fine."
1,2,135,00:11:12:11,00:11:13:12,Naksu.
1,2,136,00:11:15:03,00:11:16:07,That is right.
1,2,137,00:11:17:03,00:11:19:11,I am the Shadow Assassin.
1,2,138,00:11:22:04,00:11:23:11,Naksu.
1,2,139,00:11:28:04,00:11:30:09,"I thought long and hard
about why you helped me."
1,2,140,00:11:32:16,00:11:34:12,Did the Danju send you too?
1,2,141,00:11:34:14,00:11:36:24,No. No one sent me here.
1,2,142,00:11:37:01,00:11:38:24,Then why did you help me?
1,2,143,00:11:39:01,00:11:42:11,"I already told you,
but I guess you did not get the message."
1,2,144,00:11:45:05,00:11:46:13,You have beautiful eyes.
1,2,145,00:11:47:07,00:11:48:13,Do not tell me
1,2,146,00:11:49:20,00:11:51:02,you really fell for me.
1,2,147,00:11:53:09,00:11:54:10,Do not laugh.
1,2,148,00:11:55:00,00:11:57:04,That is the only thing that makes sense.
1,2,149,00:11:57:06,00:11:59:04,I do admit repeatedly calling you pretty.
1,2,150,00:12:00:04,00:12:02:00,But it was because I desired something.
1,2,151,00:12:02:15,00:12:03:20,Which was?
1,2,152,00:12:04:11,00:12:08:19,"I have been searching for someone who
can break this spell to call my master."
1,2,153,00:12:09:14,00:12:11:00,"And then, I found you."
1,2,154,00:12:13:00,00:12:14:02,Naksu.
1,2,155,00:12:14:22,00:12:16:21,I want you to be my master.
1,2,156,00:12:32:19,00:12:33:23,I heard.
1,2,157,00:12:34:00,00:12:36:01,"You borrowed
the Jin family's ghost Sapsali?"
1,2,158,00:12:36:03,00:12:37:02,"Yes, my lord."
1,2,159,00:12:37:16,00:12:41:03,Are you certain that thing is in Songrim?
1,2,160,00:12:41:05,00:12:42:07,I am.
1,2,161,00:12:43:08,00:12:47:01,A soul shifter is lurking within Songrim.
1,2,162,00:12:51:13,00:12:53:13,The son of Jang Gang of Songrim
1,2,163,00:12:53:15,00:12:56:01,"is asking me, an assassin,
to be his master?"
1,2,164,00:12:57:18,00:12:59:12,What original nonsense.
1,2,165,00:13:01:03,00:13:04:15,"You will open your pupil's gate of energy
and help him master spells."
1,2,166,00:13:05:05,00:13:08:01,"As your pupil,
I will keep you safe and hidden."
1,2,167,00:13:08:03,00:13:11:11,"We could form a beautiful relationship
where we benefit from each other."
1,2,168,00:13:11:13,00:13:13:10,"-Not interested.
-If you do not want to be my master,"
1,2,169,00:13:13:12,00:13:15:05,you could be my wife instead.
1,2,170,00:13:15:07,00:13:16:14,"-Would you like that?
-Shut it."
1,2,171,00:13:17:06,00:13:20:05,"I heard you visited many masters
and got kicked out every time."
1,2,172,00:13:20:07,00:13:22:06,Was it because you were this stubborn?
1,2,173,00:13:26:05,00:13:29:14,"I could not threaten my former masters
since they had no weakness."
1,2,174,00:13:30:04,00:13:33:22,But you have a pretty big one.
1,2,175,00:13:37:02,00:13:39:10,"You cannot get out of here alive
without my help."
1,2,176,00:13:40:04,00:13:42:02,You will die if they find out who you are.
1,2,177,00:13:43:00,00:13:44:04,Is that so?
1,2,178,00:13:44:24,00:13:46:11,"In that case,"
1,2,179,00:13:49:21,00:13:51:05,I will just kill you.
1,2,180,00:13:53:16,00:13:56:14,"How merciless. After all, I helped you."
1,2,181,00:13:56:16,00:13:59:15,"Sorry that I am so merciless
for such a cute face."
1,2,182,00:14:08:21,00:14:11:03,"I brought you to our house
with the Jade Plaque"
1,2,183,00:14:11:20,00:14:13:21,and to Songrim with the Spirit Plaque.
1,2,184,00:14:14:16,00:14:16:18,"And now, look where we are."
1,2,185,00:14:24:13,00:14:26:03,This is Songrim's secret room.
1,2,186,00:14:27:01,00:14:30:13,"Once that door closes, we can only get out
if someone opens from the outside."
1,2,187,00:14:31:19,00:14:33:09,We are locked in here together.
1,2,188,00:14:35:15,00:14:36:19,Do not move!
1,2,189,00:14:37:07,00:14:39:22,"Step on the wrong spot,
and the ground will cave in."
1,2,190,00:14:43:04,00:14:47:07,"Kill me, and you will be killed
by the Songrim mages who will enter."
1,2,191,00:14:47:09,00:14:50:18,"But if you agree to be my master,
we will get out of this unscathed."
1,2,192,00:14:54:04,00:14:57:06,"I do not have the strength
to break his gate of energy right now."
1,2,193,00:14:57:19,00:14:59:16,He will catch wind of it if I stay here.
1,2,194,00:15:00:05,00:15:01:07,I need my sword.
1,2,195,00:15:02:16,00:15:04:15,I have become weak due to shifting souls.
1,2,196,00:15:04:17,00:15:07:13,"I need my sword's energy
to open your gate of energy."
1,2,197,00:15:08:01,00:15:09:06,"Without that,"
1,2,198,00:15:09:21,00:15:12:13,there is nothing I can do in here.
1,2,199,00:15:13:16,00:15:15:03,"To retrieve my sword,"
1,2,200,00:15:16:12,00:15:17:17,I need to go out there.
1,2,201,00:15:17:19,00:15:18:23,So stop that.
1,2,202,00:15:21:04,00:15:22:11,Did you not hear me?
1,2,203,00:15:22:13,00:15:25:15,"I cannot do that. I need to wait
until it fully closes first."
1,2,204,00:15:27:07,00:15:29:11,"You! You lied, did you not?"
1,2,205,00:15:32:14,00:15:33:20,Do not move!
1,2,206,00:15:33:22,00:15:36:01,"-If you do, the ground will cave in!
-Wait!"
1,2,207,00:15:39:03,00:15:40:19,Grab tightly! You are slipping!
1,2,208,00:15:41:16,00:15:44:06,"-Where is your face touching?
-Shut it!"
1,2,209,00:15:44:09,00:15:46:01,"-Hey!
-Hey!"
1,2,210,00:15:46:03,00:15:47:02,You little…
1,2,211,00:15:47:21,00:15:50:13,"-That hurts!
-It was not intentional."
1,2,212,00:15:50:15,00:15:52:18,"-It hurts!
-Just wait."
1,2,213,00:15:53:08,00:15:54:04,Let me go.
1,2,214,00:16:00:00,00:16:02:06,"By the way, how will we find your sword?"
1,2,215,00:16:03:03,00:16:05:03,I know who took it. I can find it.
1,2,216,00:16:06:10,00:16:08:08,It is too dangerous to get out of Songrim.
1,2,217,00:16:08:10,00:16:10:01,We need to stay inside.
1,2,218,00:16:11:08,00:16:13:06,Does it have to be that specific sword?
1,2,219,00:16:13:08,00:16:15:03,"Get another sword with that energy
and do it here."
1,2,220,00:16:15:05,00:16:17:08,I cannot. It has to be mine.
1,2,221,00:16:18:15,00:16:20:02,Let us go out and find it.
1,2,222,00:16:21:01,00:16:24:04,I will lure him out and then kill him.
1,2,223,00:16:25:13,00:16:27:06,You said you became weak.
1,2,224,00:16:30:07,00:16:32:13,"I thought you were pretending
to be clumsy."
1,2,225,00:16:33:22,00:16:35:01,How weak have you become?
1,2,226,00:16:38:04,00:16:39:14,The mages are coming.
1,2,227,00:16:39:16,00:16:40:17,Stay alert.
1,2,228,00:16:43:14,00:16:46:13,Why would I? They are on my side.
1,2,229,00:16:48:01,00:16:50:13,"Taking sides?
Are you seriously that childish?"
1,2,230,00:16:50:15,00:16:52:11,"Why are you talking casually
in this situation?"
1,2,231,00:16:52:13,00:16:53:19,"Fine, Young Master."
1,2,232,00:16:53:21,00:16:55:02,I will look down.
1,2,233,00:16:55:20,00:16:56:24,Look at you.
1,2,234,00:17:04:05,00:17:05:06,Who is she?
1,2,235,00:17:06:01,00:17:09:02,"I am Mu-deok, his maid."
1,2,236,00:17:11:15,00:17:13:15,"You heard her, right? She is my maid."
1,2,237,00:17:14:04,00:17:15:22,"You all seem busy. Go on, then."
1,2,238,00:17:15:24,00:17:18:10,"-Let us go, Mu-deok.
-You may not leave."
1,2,239,00:17:21:02,00:17:24:02,"The leader ordered everyone
to gather at the Training Center."
1,2,240,00:17:26:10,00:17:27:20,I am not a member of Songrim.
1,2,241,00:17:27:23,00:17:30:04,"He wants every living thing
within these walls"
1,2,242,00:17:30:19,00:17:33:01,to gather there.
1,2,243,00:17:41:16,00:17:43:03,"-Uk.
-Hey."
1,2,244,00:17:45:01,00:17:47:12,"What is going on?
Why are we gathered here?"
1,2,245,00:17:48:00,00:17:50:16,"They are going to catch
Naksu's men who are in here."
1,2,246,00:17:52:20,00:17:54:01,Naksu?
1,2,247,00:18:04:20,00:18:06:01,One of you
1,2,248,00:18:06:03,00:18:08:24,"has helped Naksu's men
who sneaked in here today."
1,2,249,00:18:09:20,00:18:10:20,My lord.
1,2,250,00:18:10:23,00:18:14:02,Everyone here knows each other.
1,2,251,00:18:14:04,00:18:17:20,"On the outside,
you all look like those of Songrim."
1,2,252,00:18:20:01,00:18:21:24,That is why I asked someone for help.
1,2,253,00:18:23:04,00:18:26:10,"Lady Jin Cho-yeon of the Jin family
has brought Gwigu."
1,2,254,00:19:02:02,00:19:03:03,"Hello, my lady."
1,2,255,00:19:17:02,00:19:19:06,Why is Jang Uk here?
1,2,256,00:19:20:08,00:19:21:09,I am not sure.
1,2,257,00:19:32:00,00:19:34:24,"That must be Gwigu,
the Jin family's heirloom."
1,2,258,00:19:35:01,00:19:36:02,Gwigu?
1,2,259,00:19:36:16,00:19:37:24,"-As in a dog?
-Yes."
1,2,260,00:19:38:01,00:19:40:19,"It is a ghost Sapsali
that detects sorcery."
1,2,261,00:19:45:08,00:19:46:12,There is
1,2,262,00:19:47:14,00:19:48:20,a soul shifter among us.
1,2,263,00:19:50:06,00:19:54:09,And Gwigu will find that individual.
1,2,264,00:19:55:00,00:19:57:16,They look like one of us on the outside.
1,2,265,00:19:57:18,00:20:01:02,"But Gwigu will find the one
who has a different soul within them."
1,2,266,00:20:07:07,00:20:09:00,Close all the doors.
1,2,267,00:20:09:03,00:20:10:00,"-Yes, my lord!
-Yes, my lord!"
1,2,268,00:20:14:19,00:20:19:03,Whoever tries to leave this building
1,2,269,00:20:19:05,00:20:22:11,will be considered a spy and killed.
1,2,270,00:20:23:23,00:20:25:01,You may begin.
1,2,271,00:21:26:08,00:21:29:20,"The alchemy of souls, a type of sorcery,
has one weakness."
1,2,272,00:21:29:22,00:21:31:21,"There is a gap
between the body and the soul."
1,2,273,00:21:31:23,00:21:34:09,The evil energy seeps out from it.
1,2,274,00:21:34:11,00:21:36:20,And Gwigu can detect that.
1,2,275,00:22:05:14,00:22:08:14,"Uk, feign ignorance even if I get caught."
1,2,276,00:22:10:24,00:22:13:02,"-Is this loyalty?
-It is my duty."
1,2,277,00:22:19:07,00:22:21:18,I do not want to become a laughingstock
1,2,278,00:22:22:10,00:22:24:09,once they find out I asked you for help.
1,2,279,00:22:24:11,00:22:25:24,Stay right by my side.
1,2,280,00:22:27:03,00:22:30:20,No one here will let that thing attack me.
1,2,281,00:23:01:23,00:23:03:07,He is a soul shifter! Get him!
1,2,282,00:24:31:23,00:24:35:00,"I heard soul shifters get petrified
when they run wild and lose their energy."
1,2,283,00:24:35:02,00:24:36:07,It was true.
1,2,284,00:25:04:21,00:25:07:08,We thank you for your great help.
1,2,285,00:25:08:17,00:25:10:24,"I am sure one day
we will ask you for help too."
1,2,286,00:25:12:03,00:25:16:17,"I see that Daeho's four families
have all gathered here."
1,2,287,00:25:16:20,00:25:18:22,I heard you are called the Four Seasons.
1,2,288,00:25:19:11,00:25:22:16,Seeing you all together makes me happy.
1,2,289,00:25:23:09,00:25:25:02,"We used to gather often,"
1,2,290,00:25:25:04,00:25:28:10,"but it is our first time after Uk
and Cho-yeon called off their wedding."
1,2,291,00:25:29:22,00:25:31:07,You little…
1,2,292,00:25:31:21,00:25:34:08,"I told them to prepare some tea
in the reception room."
1,2,293,00:25:34:10,00:25:35:15,Please come.
1,2,294,00:25:42:07,00:25:44:02,You were here as well.
1,2,295,00:25:44:19,00:25:46:22,I heard you were kicked out of Gisan.
1,2,296,00:25:46:24,00:25:48:12,Right.
1,2,297,00:25:49:10,00:25:52:05,"You should stop
keeping track of what I am doing."
1,2,298,00:25:54:24,00:25:57:22,"Everyone was talking about
how you got kicked out yet again."
1,2,299,00:25:57:24,00:25:59:13,I just happened to hear it.
1,2,300,00:25:59:14,00:26:00:23,I see.
1,2,301,00:26:01:24,00:26:04:21,"Our precious guest here
seems uncomfortable around me,"
1,2,302,00:26:04:23,00:26:06:07,so let me excuse myself.
1,2,303,00:26:09:19,00:26:11:00,What a scumbag.
1,2,304,00:26:12:22,00:26:13:23,Let us go.
1,2,305,00:26:16:03,00:26:17:05,Let us go.
1,2,306,00:26:29:06,00:26:31:16,"Hey, excuse me."
1,2,307,00:26:32:18,00:26:34:17,Did you see my maid?
1,2,308,00:26:35:07,00:26:37:23,"She is short, thin, and has a round face."
1,2,309,00:26:38:00,00:26:39:07,Darn it.
1,2,310,00:26:40:04,00:26:41:20,Where did she go?
1,2,311,00:26:43:14,00:26:46:16,"The spy the Danju had sent here
was a soul shifter."
1,2,312,00:26:48:07,00:26:49:24,I must find the Danju.
1,2,313,00:27:01:02,00:27:03:13,"You were not loyal,
but you said you knew your duties."
1,2,314,00:27:04:03,00:27:06:01,Can you say the same thing about this?
1,2,315,00:27:07:03,00:27:09:13,"That is exactly
why I am leaving you behind."
1,2,316,00:27:09:15,00:27:12:01,"My original plan
was to take you with me and kill you."
1,2,317,00:27:12:03,00:27:13:02,I see.
1,2,318,00:27:13:22,00:27:15:06,How evil.
1,2,319,00:27:15:08,00:27:19:00,"I am not the round-faced Mu-deok,
your loyal maid."
1,2,320,00:27:19:23,00:27:22:22,You are Naksu. The merciless assassin.
1,2,321,00:27:25:14,00:27:28:07,"You had the chance to kill me
when I was bathing."
1,2,322,00:27:28:09,00:27:30:15,"I even risked my life
bringing you here with me."
1,2,323,00:27:31:21,00:27:33:24,"It is up to you
whether to still kill me now"
1,2,324,00:27:34:01,00:27:37:00,"or become my master
after opening my gate of energy."
1,2,325,00:27:42:11,00:27:46:15,"By the way, you have the habit
of glaring at others."
1,2,326,00:27:46:17,00:27:48:23,"Keep doing that, and you will get caught."
1,2,327,00:27:50:02,00:27:52:06,"Can you see the mark
from where you are at?"
1,2,328,00:27:53:16,00:27:54:17,No.
1,2,329,00:27:57:15,00:27:58:14,What about now?
1,2,330,00:28:01:10,00:28:02:21,I can see it since I know already.
1,2,331,00:28:04:21,00:28:05:24,And now?
1,2,332,00:28:13:10,00:28:15:02,I can definitely see it.
1,2,333,00:28:15:04,00:28:17:21,"But I doubt you will be
this up-close with someone often."
1,2,334,00:28:18:13,00:28:20:10,Just be careful when you kiss someone.
1,2,335,00:28:22:18,00:28:24:15,Come on. I am just helping you out.
1,2,336,00:28:24:17,00:28:27:04,"Anyone who came that close to me
died in my hands."
1,2,337,00:28:29:16,00:28:31:00,You could die tonight.
1,2,338,00:28:32:10,00:28:33:15,It is the ghost Sapsali.
1,2,339,00:28:41:03,00:28:42:14,"If that thing attacks you,"
1,2,340,00:28:42:16,00:28:44:11,will you turn to stone like that guy?
1,2,341,00:28:46:09,00:28:47:13,Run.
1,2,342,00:28:49:16,00:28:50:18,I will try to save you.
1,2,343,00:30:13:14,00:30:15:04,Gwigu's pottery.
1,2,344,00:30:15:06,00:30:17:10,It was our family heirloom.
1,2,345,00:30:18:17,00:30:21:15,I just wanted to take a look at it.
1,2,346,00:30:21:17,00:30:24:19,"But what kind of an heirloom
is this fragile?"
1,2,347,00:30:24:21,00:30:26:05,Jang Uk!
1,2,348,00:30:29:22,00:30:31:16,We need to talk. Come here.
1,2,349,00:30:32:08,00:30:33:10,Uk.
1,2,350,00:30:35:11,00:30:36:14,Uk.
1,2,351,00:30:38:10,00:30:41:15,"Hey, Uk. Jang Uk!"
1,2,352,00:30:46:08,00:30:47:10,Uk!
1,2,353,00:30:48:19,00:30:49:21,Uk!
1,2,354,00:30:50:11,00:30:51:20,Jang Uk!
1,2,355,00:30:52:09,00:30:53:19,Darn it!
1,2,356,00:30:55:02,00:30:56:01,Uk!
1,2,357,00:30:57:06,00:30:58:07,Gather all the pieces
1,2,358,00:30:58:09,00:31:00:15,"since I will have to
put them back together."
1,2,359,00:31:00:17,00:31:01:24,"-Yes, my lady.
-Yes, my lady."
1,2,360,00:31:17:05,00:31:18:12,Jeez.
1,2,361,00:31:19:03,00:31:20:23,That is the work of your young master.
1,2,362,00:31:22:16,00:31:25:08,So that is how he saved me.
1,2,363,00:31:25:10,00:31:26:12,"Gosh, that kid."
1,2,364,00:31:26:14,00:31:29:03,"Last year, he broke off the engagement
with the Jin family."
1,2,365,00:31:29:05,00:31:31:16,"This time, he broke their heirloom."
1,2,366,00:31:31:18,00:31:33:24,"-Engagement?
-Yes."
1,2,367,00:31:35:04,00:31:37:01,He called off the wedding with her.
1,2,368,00:31:37:18,00:31:41:06,"He got kicked out 12 times,
broke off a wedding, and now, an heirloom."
1,2,369,00:31:41:08,00:31:42:20,What a disaster.
1,2,370,00:31:45:14,00:31:47:07,What will you do about him?
1,2,371,00:31:48:04,00:31:49:09,Where is he?
1,2,372,00:31:50:09,00:31:51:06,He got dragged away.
1,2,373,00:31:51:23,00:31:55:07,"I am afraid he will face
severe punishment this time."
1,2,374,00:32:02:17,00:32:05:05,I sent you to Gisan.
1,2,375,00:32:06:07,00:32:08:12,"Then you were kicked out
in less than six months."
1,2,376,00:32:09:08,00:32:11:02,Why did you come here tonight?
1,2,377,00:32:11:04,00:32:14:05,"I heard you were troubled by the news,
so I came to apologize."
1,2,378,00:32:14:20,00:32:16:04,Is this how you apologize?
1,2,379,00:32:18:20,00:32:21:17,Why did you break the pottery?
1,2,380,00:32:21:19,00:32:24:12,"I was fascinated by it
and wanted to take a look,"
1,2,381,00:32:24:14,00:32:26:18,but it slipped out of my hands.
1,2,382,00:32:26:20,00:32:29:08,"Had I learned spells,
that would not have happened."
1,2,383,00:32:29:11,00:32:30:22,I guess I lack the teachings.
1,2,384,00:32:30:24,00:32:32:14,Jang Uk!
1,2,385,00:32:34:06,00:32:36:02,He also tampered
1,2,386,00:32:36:04,00:32:38:08,"with the door of the secret room
and damaged it."
1,2,387,00:32:38:20,00:32:41:24,"He definitely did that on purpose.
He is just jealous."
1,2,388,00:32:42:18,00:32:45:21,I will not let it slide this time around.
1,2,389,00:32:46:19,00:32:49:24,"Until I say so, I forbid Jang Uk"
1,2,390,00:32:50:01,00:32:53:18,from moving or talking.
1,2,391,00:32:55:01,00:32:56:08,Repent.
1,2,392,00:33:15:14,00:33:16:14,Do not worry.
1,2,393,00:33:18:00,00:33:19:22,He will not punish him for too long.
1,2,394,00:33:21:11,00:33:23:23,"He almost died of a cold
after he was punished"
1,2,395,00:33:24:01,00:33:25:04,all night long one day.
1,2,396,00:33:26:02,00:33:29:09,"Uk's gate of energy is opened
just enough to keep him alive."
1,2,397,00:33:29:11,00:33:32:01,"So extreme cold or heat
can be life-threatening."
1,2,398,00:33:32:21,00:33:34:01,He cannot recover when he falls ill.
1,2,399,00:33:34:15,00:33:38:12,"Then open his gate of energy for him.
He desperately wants it."
1,2,400,00:33:39:03,00:33:40:21,You are his friends.
