"season","episode","number_line","timecode_in","timecode_out","text"
"1","9","137","00:12:00:10","00:12:03:16","Goodness. The weather is nice, right?"
"1","9","138","00:12:03:19","00:12:05:22","Mom, can you buy that for me?"
"1","9","139","00:12:05:24","00:12:07:17","I do not have money for that."
"1","9","140","00:12:07:19","00:12:08:24","Please buy it for me."
"1","9","141","00:12:09:01","00:12:10:08","What is with you today?"
"1","9","142","00:12:10:10","00:12:12:03","All right. Just a moment."
"1","9","143","00:12:14:05","00:12:16:03","My goodness, where is it?"
"1","9","144","00:12:16:05","00:12:18:15","-Where is my purse?
-What is the matter?"
"1","9","145","00:12:18:17","00:12:21:03","My purse is gone."
"1","9","146","00:12:21:20","00:12:24:03","-Dear me.
-Where is my ring?"
"1","9","147","00:12:25:02","00:12:27:04","-I lost my ring too!
-Oh, dear."
"1","9","148","00:12:57:14","00:12:58:22","What?"
"1","9","149","00:13:00:10","00:13:02:18","This is it?"
"1","9","150","00:13:05:22","00:13:07:18","This ring is cheap too."
"1","9","151","00:13:09:16","00:13:13:12","I chatted away,
but it was all for nothing."
"1","9","152","00:14:18:12","00:14:20:08","-Thank you.
-Pour me another glass."
"1","9","153","00:14:23:11","00:14:25:06","-Enjoy.
-Thank you."
"1","9","154","00:15:03:17","00:15:06:15","You knew who I was all along."
"1","9","155","00:15:08:09","00:15:10:16","Seeing that you have it
instead of your friend,"
"1","9","156","00:15:12:00","00:15:13:22","I am guessing that friend is gone."
"1","9","157","00:15:31:15","00:15:32:23","Young Master Seo?"
"1","9","158","00:15:36:04","00:15:37:08","Mu-deok."
"1","9","159","00:15:38:03","00:15:40:08","What are you doing out here?"
"1","9","160","00:15:40:10","00:15:42:03","Are you not going to drink?"
"1","9","161","00:15:44:00","00:15:46:17","No. I have already had enough."
"1","9","162","00:15:48:02","00:15:49:05","I am a little tipsy."
"1","9","163","00:15:50:07","00:15:52:06","You seem fine."
"1","9","164","00:15:53:12","00:15:54:19","I am tipsy,"
"1","9","165","00:15:55:18","00:15:57:10","which is why I am lost."
"1","9","166","00:16:00:21","00:16:03:10","I easily get lost
whenever I am not clearheaded."
"1","9","167","00:16:05:15","00:16:09:00","How can anyone get lost in here?"
"1","9","168","00:16:12:10","00:16:15:02","Get up. I will take you home."
"1","9","169","00:16:17:12","00:16:18:19","You cut yourself, right?"
"1","9","170","00:16:19:18","00:16:21:08","That was dangerous."
"1","9","171","00:16:21:10","00:16:24:19","Are you scolding me again?
Can you please save it today?"
"1","9","172","00:16:26:19","00:16:28:11","I am in no position to scold you"
"1","9","173","00:16:29:11","00:16:31:15","for I am also making a grave mistake."
"1","9","174","00:16:32:23","00:16:34:04","You?"
"1","9","175","00:16:35:05","00:16:36:04","Yes."
"1","9","176","00:16:37:18","00:16:41:01","I have always walked the right path.
I never did anything wrong."
"1","9","177","00:16:44:19","00:16:47:24","But I have gone astray."
"1","9","178","00:16:52:10","00:16:53:24","And now, I am holding your hand."
"1","9","179","00:16:59:01","00:17:01:05","I do not know
which way I will end up going."
"1","9","180","00:17:06:15","00:17:08:07","You will end up following me."
"1","9","181","00:17:27:08","00:17:28:14","You are holding my hand."
"1","9","182","00:17:30:16","00:17:31:21","Let us go."
"1","9","183","00:17:34:23","00:17:38:05","The reason you get lost
when you have a lot on your mind"
"1","9","184","00:17:38:07","00:17:40:10","is that you are focused
on too many things."
"1","9","185","00:17:41:11","00:17:43:22","When that happens,
just try to focus on one thing."
"1","9","186","00:17:43:24","00:17:47:14","Right now, just focus on me and follow me."
"1","9","187","00:17:56:22","00:18:00:00","All right. Right now, I will focus on you."
"1","9","188","00:18:07:13","00:18:11:15","Young Master Seo, may I ask you
something that has been bothering me?"
"1","9","189","00:18:12:04","00:18:13:03","What is it?"
"1","9","190","00:18:13:22","00:18:16:24","You said that you saw an illusion of me."
"1","9","191","00:18:17:01","00:18:18:09","What did that illusion say?"
"1","9","192","00:18:19:22","00:18:21:05","She said she was in love with me."
"1","9","193","00:18:21:20","00:18:24:03","-What?
-Why are you so surprised?"
"1","9","194","00:18:24:05","00:18:25:22","You said that yourself quite often."
"1","9","195","00:18:26:18","00:18:28:03","Well, that was because…"
"1","9","196","00:18:32:01","00:18:34:09","Was it really all a lie?"
"1","9","197","00:18:36:09","00:18:38:10","I am in love with you, but…"
"1","9","198","00:18:39:07","00:18:41:18","Yes, that is right, I am."
"1","9","199","00:19:10:12","00:19:12:02","It is my token of gratitude."
"1","9","200","00:19:25:24","00:19:27:12","Does he really believe that?"
"1","9","201","00:19:29:12","00:19:31:04","I really hope he does not."
"1","9","202","00:19:37:10","00:19:39:01","That is enough."
"1","9","203","00:19:39:03","00:19:41:16","This is all thanks to you, Master Heo."
"1","9","204","00:19:42:09","00:19:44:09","I am sure Madam Do-hwa
would be happy as well."
"1","9","205","00:19:44:22","00:19:46:05","I finally feel like"
"1","9","206","00:19:46:07","00:19:50:06","I have done something good
to make up for my guilt toward her."
"1","9","207","00:19:50:24","00:19:53:14","You did nothing wrong."
"1","9","208","00:19:53:16","00:19:56:23","I was the one who brought her
to Sejukwon from her hometown."
"1","9","209","00:19:57:00","00:20:00:00","That is how she ended up
meeting Jang Gang."
"1","9","210","00:20:00:22","00:20:03:02","Do-hwa was so kind at heart."
"1","9","211","00:20:03:05","00:20:07:08","I cannot believe he would even think
that she would do something like that."
"1","9","212","00:20:07:10","00:20:10:03","Jang Gang, that damn punk."
"1","9","213","00:20:11:00","00:20:13:17","Master Heo, you are drunk."
"1","9","214","00:20:13:19","00:20:15:05","This is all your fault!"
"1","9","215","00:20:16:24","00:20:18:23","What did I do?"
"1","9","216","00:20:19:00","00:20:23:08","The reason I brought Do-hwa to Sejukwon
was so I could set her up with you."
"1","9","217","00:20:23:10","00:20:24:08","But what happened?"
"1","9","218","00:20:24:10","00:20:26:10","Goodness gracious."
"1","9","219","00:20:27:01","00:20:29:05","How could you fail
to win over a woman's heart"
"1","9","220","00:20:29:07","00:20:32:04","with such good looks and competence?"
"1","9","221","00:20:32:06","00:20:35:07","You are unbelievably frustrating."
"1","9","222","00:20:37:12","00:20:38:16","Yes, I remember."
"1","9","223","00:20:38:18","00:20:41:07","Master Heo pretty much
set the table for you,"
"1","9","224","00:20:41:10","00:20:43:04","but you failed to take the opportunity."
"1","9","225","00:20:44:17","00:20:45:21","I did"
"1","9","226","00:20:47:07","00:20:48:10","everything I could."
"1","9","227","00:20:49:19","00:20:51:00","I wrote her poems."
"1","9","228","00:20:53:05","00:20:54:08","I gave her gifts."
"1","9","229","00:20:55:15","00:20:57:15","But you never confessed your love."
"1","9","230","00:20:59:00","00:21:00:05","""I am in love with you."""
"1","9","231","00:21:00:07","00:21:01:17","""Will you be mine?"""
"1","9","232","00:21:01:19","00:21:04:22","You always circled those words,
never saying them out loud."
"1","9","233","00:21:04:24","00:21:08:00","Eventually, you lost her to a man
who was much more straightforward."
"1","9","234","00:21:08:02","00:21:10:08","Must you say your feelings out loud?"
"1","9","235","00:21:12:08","00:21:15:10","You should just be able to tell."
"1","9","236","00:21:16:04","00:21:17:17","You can be very frustrating."
"1","9","237","00:21:18:07","00:21:20:24","You act interested, but you stay distant."
