season,episode,number_line,timecode_in,timecode_out,text
1,16,136,00:11:22:16,00:11:25:23,"I was the one who destroyed
a relic of Jinyowon"
1,16,137,00:11:26:00,00:11:27:22,so Songrim is not at fault.
1,16,138,00:11:28:11,00:11:30:09,We shall now leave.
1,16,139,00:11:31:11,00:11:33:16,"-Let us go.
-Yes."
1,16,140,00:11:33:18,00:11:34:24,Lady Jin.
1,16,141,00:11:35:01,00:11:37:07,Have some tea before you leave.
1,16,142,00:11:37:22,00:11:40:02,"We should clear misunderstandings
and make meaningful bonds."
1,16,143,00:11:40:19,00:11:41:23,Make bonds?
1,16,144,00:11:42:00,00:11:43:24,These two are in love.
1,16,145,00:11:44:01,00:11:46:11,The charm that you took out before
1,16,146,00:11:46:13,00:11:49:04,"was for Dang-gu, right?"
1,16,147,00:11:51:13,00:11:53:20,Yes. I am the cause of all of this.
1,16,148,00:11:54:09,00:11:56:03,Cho-yeon did not do anything wrong.
1,16,149,00:11:56:05,00:11:57:05,Be quiet.
1,16,150,00:11:59:21,00:12:01:13,I found out recently too.
1,16,151,00:12:01:15,00:12:03:10,He was talking nonsense
1,16,152,00:12:03:12,00:12:06:06,"about how they will be together
when your late daughter returns"
1,16,153,00:12:06:08,00:12:08:02,so I reprimanded him.
1,16,154,00:12:08:04,00:12:11:05,"My late daughter?
Bu-yeon is alive and we will find her."
1,16,155,00:12:12:17,00:12:15:08,"Do you really believe
Jin Mu will find her?"
1,16,156,00:12:15:23,00:12:18:20,You are being fooled by him.
1,16,157,00:12:19:10,00:12:21:19,"Did Jin Mu give you the idea
to search all over Songrim"
1,16,158,00:12:21:21,00:12:23:17,looking for Gwigu at this hour?
1,16,159,00:12:23:19,00:12:26:00,I told you not to meddle in our affairs.
1,16,160,00:12:26:14,00:12:29:10,"Now, let us not fight."
1,16,161,00:12:29:12,00:12:32:15,"It would be wonderful news
to find Bu-yeon."
1,16,162,00:12:32:17,00:12:36:06,"Lady Jin does not want to
make enemies with Songrim either."
1,16,163,00:12:37:08,00:12:40:18,Let us be cordial as we were before.
1,16,164,00:12:40:21,00:12:42:07,Who knows?
1,16,165,00:12:42:09,00:12:46:00,"Cho-yeon and Dang-gu
may unite the two families."
1,16,166,00:12:46:02,00:12:47:10,I respectfully decline.
1,16,167,00:12:47:12,00:12:50:05,Cho-yeon will have a better suitor.
1,16,168,00:12:51:18,00:12:55:16,"Who is better than
the Park family of Songrim?"
1,16,169,00:12:55:18,00:12:57:07,A daughter of the Jin family
1,16,170,00:12:57:08,00:13:00:02,"is good enough to be
the bride of the Crown Prince."
1,16,171,00:13:01:16,00:13:02:15,Mother.
1,16,172,00:13:02:17,00:13:04:06,What are you saying?
1,16,173,00:13:05:06,00:13:06:11,I do not want to.
1,16,174,00:13:07:06,00:13:09:08,The Crown Prince is unkind.
1,16,175,00:13:09:10,00:13:11:21,"-I do not like him.
-Cho-yeon."
1,16,176,00:13:12:13,00:13:14:12,I wish to marry the one I love.
1,16,177,00:13:16:01,00:13:16:21,Yes.
1,16,178,00:13:17:12,00:13:19:10,I am the one she loves.
1,16,179,00:13:19:12,00:13:20:13,Dang-gu!
1,16,180,00:13:26:11,00:13:27:16,We will talk at home.
1,16,181,00:13:31:00,00:13:32:18,Let go of his hand and follow me.
1,16,182,00:13:34:20,00:13:36:13,Let her go for now.
1,16,183,00:13:36:15,00:13:38:10,Let go of her hand so she can leave.
1,16,184,00:13:39:18,00:13:41:06,Let go of his hand.
1,16,185,00:13:41:09,00:13:42:11,Let go!
1,16,186,00:13:51:14,00:13:52:14,Cho-yeon.
1,16,187,00:13:52:16,00:13:55:14,"If you wish to be so disobedient,
do not bother coming home."
1,16,188,00:14:04:19,00:14:07:14,I think it is best that we leave.
1,16,189,00:14:10:06,00:14:11:22,Will you not come home with us?
1,16,190,00:14:11:24,00:14:14:10,I will not obey Mother this time.
1,16,191,00:14:15:17,00:14:17:05,"Please understand, Father."
1,16,192,00:14:19:18,00:14:22:10,"I will send word
when your mother's anger subsides."
1,16,193,00:14:24:15,00:14:25:24,Please take care of her for a while.
1,16,194,00:14:26:18,00:14:27:16,I will.
1,16,195,00:14:37:02,00:14:39:22,"Uncle, I apologize for the trouble."
1,16,196,00:14:39:24,00:14:41:13,But I will protect my lady.
1,16,197,00:14:41:15,00:14:42:11,Get out!
1,16,198,00:14:52:17,00:14:55:21,Where should we go now?
1,16,199,00:14:57:24,00:14:59:05,I do not know.
1,16,200,00:15:02:18,00:15:04:19,"Since he told us to leave,"
1,16,201,00:15:04:21,00:15:07:17,we could go to an inn and get…
1,16,202,00:15:08:09,00:15:10:05,"-Get a room?
-Sorry?"
1,16,203,00:15:12:15,00:15:13:19,That is not what I meant!
1,16,204,00:15:13:21,00:15:16:17,"Not one room,
but separate rooms of course."
1,16,205,00:15:19:24,00:15:22:08,I do not like inns.
1,16,206,00:15:24:02,00:15:27:00,There is nowhere else to go for now.
1,16,207,00:15:27:02,00:15:28:14,And it is getting cold…
1,16,208,00:15:29:08,00:15:30:09,It is cold…
1,16,209,00:15:32:22,00:15:34:04,Where can we go?
1,16,210,00:15:34:06,00:15:35:15,Young Master Park!
1,16,211,00:15:37:01,00:15:40:10,"They said Young Master Jang was released,
but he is not in his room."
1,16,212,00:15:40:12,00:15:41:20,Have you seen him?
1,16,213,00:15:46:18,00:15:48:18,Is there something wrong?
1,16,214,00:15:51:21,00:15:53:23,"-Maidservant Kim…
-What?"
1,16,215,00:15:54:00,00:15:55:00,Maidservant Kim.
1,16,216,00:15:55:03,00:15:57:01,"Please let go, Young Master Park."
1,16,217,00:15:57:19,00:16:00:08,Young Lady Jin? What is going on?
1,16,218,00:16:00:10,00:16:02:00,Maidservant Kim…
1,16,219,00:16:02:03,00:16:04:14,"Gwigu, which caused mayhem at the palace,"
1,16,220,00:16:04:16,00:16:08:09,"was destroyed by Lady Jin
as she was trying to retrieve it."
1,16,221,00:16:08:11,00:16:10:05,Gwigu was destroyed?
1,16,222,00:16:10:07,00:16:12:04,"Why would she destroy something
that detects sorcery?"
1,16,223,00:16:12:06,00:16:14:16,Detecting sorcery was just an excuse.
1,16,224,00:16:14:18,00:16:17:17,"It was a relic that Songrim used
to threaten the royal family."
1,16,225,00:16:18:06,00:16:19:22,Jin Mu is right.
1,16,226,00:16:19:24,00:16:23:12,"Songrim wanted to show off
that they were more powerful than us."
1,16,227,00:16:24:20,00:16:26:17,"Under the guise of rooting out sorcery,"
1,16,228,00:16:26:19,00:16:29:06,"Songrim can mobilize
the mages of the Unanimous Assembly"
1,16,229,00:16:29:09,00:16:31:08,and dethrone the king.
1,16,230,00:16:32:00,00:16:34:07,"Is that why they mentioned
the King's Star?"
1,16,231,00:16:34:09,00:16:37:10,To warn me that they could dethrone me?
1,16,232,00:16:38:09,00:16:41:05,"The reason Master Lee mentioned
the King's Star was to explain"
1,16,233,00:16:41:07,00:16:44:21,"that someone like Master Seo Gyeong
will come to save us from troubled times."
1,16,234,00:16:44:23,00:16:46:20,It was not to threaten us.
1,16,235,00:16:46:22,00:16:50:04,"What if the one that saves us
wants to rule us as well?"
1,16,236,00:16:51:01,00:16:52:10,Do you think you can stop him?
1,16,237,00:16:54:00,00:16:55:15,Gwanju Jang Gang of Cheonbugwan
1,16,238,00:16:55:17,00:16:57:09,"predicted that
the King's Star will appear."
1,16,239,00:16:57:24,00:16:59:11,Master Lee said that as well.
1,16,240,00:17:00:24,00:17:03:22,Does Songrim know this too?
1,16,241,00:17:11:08,00:17:15:22,"He tried to sire a son with the energy of
the King's Star from his many concubines."
1,16,242,00:17:15:24,00:17:18:12,Now he is trying to find one in Songrim.
1,16,243,00:17:19:07,00:17:21:14,"It is natural
for the King to be so threatened."
1,16,244,00:17:22:18,00:17:24:06,"To the royal household of Go,"
1,16,245,00:17:24:08,00:17:27:11,"the existence of the King's Star
could signal treason."
1,16,246,00:17:34:14,00:17:35:16,"""Treason""?"
1,16,247,00:17:36:13,00:17:39:10,"People of Daeho do believe in
and worship the heavens,"
1,16,248,00:17:40:02,00:17:42:19,"but a centuries-old monarchy
would not crumble so easily."
1,16,249,00:17:42:21,00:17:45:13,"It is preposterous to think
that one can become king"
1,16,250,00:17:45:15,00:17:46:23,because of some constellation.
1,16,251,00:17:47:00,00:17:49:18,"If he is from Songrim, it is possible."
1,16,252,00:17:50:22,00:17:53:22,"Master Seo Gyeong of Songrim
saved the world 200 years ago."
1,16,253,00:17:54:12,00:17:58:18,He is still revered within Daeho.
1,16,254,00:18:00:05,00:18:02:21,"If someone was born under the King's Star
like Master Seo Gyeong,"
1,16,255,00:18:02:23,00:18:07:15,"it could make a convincing reason
to become a King."
1,16,256,00:18:09:12,00:18:11:01,So you think
1,16,257,00:18:11:24,00:18:15:02,the King's worries may come true?
1,16,258,00:18:17:15,00:18:19:01,Do not be concerned.
1,16,259,00:18:19:23,00:18:24:14,"As long as I am here,
that will never happen."
1,16,260,00:18:29:09,00:18:30:14,Very well.
1,16,261,00:18:30:16,00:18:35:05,"I will not be foolish like my father
and live under constant fear."
1,16,262,00:18:39:13,00:18:41:22,"When I brought Gwigu to the palace,"
1,16,263,00:18:42:16,00:18:44:14,I could see that you were right.
1,16,264,00:18:44:16,00:18:47:22,The Queen is on Jin Mu's side.
1,16,265,00:18:48:00,00:18:51:24,"But we cannot provoke
the royal family just yet."
1,16,266,00:18:52:01,00:18:54:09,"If Songrim tries
to take on the royal family,"
1,16,267,00:18:54:11,00:18:57:13,"Jin Mu will surely use
the circumstances of Uk's birth"
1,16,268,00:18:57:15,00:18:59:24,"and turn him into
the enemy of the royal family."
1,16,269,00:19:00:18,00:19:03:17,"Then Songrim will become
an enemy of the royal family as well"
1,16,270,00:19:03:19,00:19:05:08,for taking him in.
1,16,271,00:19:06:05,00:19:07:19,We need Jang Gang.
1,16,272,00:19:09:02,00:19:11:13,Jang Gang knows the truth.
1,16,273,00:19:12:03,00:19:14:14,He must know Jin Mu's weakness as well.
1,16,274,00:19:14:16,00:19:19:00,"How can you find someone
who has been wandering for decades?"
1,16,275,00:19:19:15,00:19:22:02,"We will have to wait
until he returns of his own accord."
1,16,276,00:19:23:04,00:19:27:02,"The rumors about soul shifters
have spread throughout Daeho Fortress."
1,16,277,00:19:27:04,00:19:30:06,"If he hears the rumors, he will return,"
1,16,278,00:19:30:08,00:19:35:04,fearing for Songrim and for his son.
1,16,279,00:20:13:23,00:20:15:16,I came because I was summoned.
1,16,280,00:20:15:18,00:20:17:06,Where is Master Lee?
1,16,281,00:20:19:04,00:20:21:09,He left for Danhyanggok at dawn
1,16,282,00:20:21:22,00:20:23:08,to bury Sapsali.
1,16,283,00:20:23:23,00:20:24:21,What?
1,16,284,00:20:25:10,00:20:28:09,"He is not here? Was it not Master Lee
who summoned me?"
1,16,285,00:20:28:11,00:20:29:22,He did summon you.
1,16,286,00:20:31:17,00:20:33:11,He told me to give this to you.
1,16,287,00:20:36:04,00:20:40:11,"This is the assassin Naksu's sword
that he retrieved from the Crown Prince."
1,16,288,00:20:41:15,00:20:44:02,"He said you are the only one
who can keep this sword"
1,16,289,00:20:44:05,00:20:45:22,so he told me to give it to you.
1,16,290,00:20:46:21,00:20:48:12,He just left me this sword?
1,16,291,00:20:49:10,00:20:51:20,"Did he not say anything else
before leaving?"
1,16,292,00:20:51:22,00:20:55:02,"He did not take you in as his pupil,"
1,16,293,00:20:55:04,00:20:58:09,"so I do not understand
why he is treating you fondly."
1,16,294,00:20:58:22,00:21:00:17,You will not even practice chastity.
1,16,295,00:21:02:22,00:21:06:05,"I heard from Park Jin that
you are head over heels for a woman."
1,16,296,00:21:06:21,00:21:08:13,"If you were in love with Mu-deok,"
1,16,297,00:21:08:16,00:21:10:09,why did you lead on my Yun-ok?
1,16,298,00:21:11:22,00:21:14:06,"-I never led her on.
-Did you not?"
1,16,299,00:21:14:08,00:21:15:17,You charmed Yun-ok.
1,16,300,00:21:15:19,00:21:18:16,How did you manage to charm Master Lee?
1,16,301,00:21:18:18,00:21:20:12,I did not do anything.
1,16,302,00:21:20:14,00:21:23:15,"Just because someone is being good to me,"
1,16,303,00:21:23:17,00:21:25:19,does not mean I charmed them.
1,16,304,00:21:27:01,00:21:30:02,Be mindful of Yun-ok from now on
1,16,305,00:21:30:05,00:21:31:20,and be respectful to Master Lee.
1,16,306,00:21:31:22,00:21:32:23,Yes.
1,16,307,00:21:33:01,00:21:36:15,"Master Lee is not close-minded
like other masters at Songrim."
1,16,308,00:21:36:17,00:21:39:22,He seems to be open-minded and gracious.
1,16,309,00:21:39:24,00:21:41:13,I respect him.
1,16,310,00:21:42:09,00:21:45:12,You have no idea how strict he can be.
1,16,311,00:21:46:10,00:21:50:14,He is merciless towards those who stray.
1,16,312,00:21:50:17,00:21:53:11,So you must always be careful.
1,16,313,00:21:53:13,00:21:54:16,Take it and be off.
1,16,314,00:22:01:17,00:22:02:19,I forgot.
1,16,315,00:22:02:21,00:22:04:11,I almost got in trouble again.
1,16,316,00:22:04:13,00:22:06:14,I was told to give you this message
1,16,317,00:22:06:16,00:22:09:04,when I gave you Naksu's sword.
1,16,318,00:22:21:06,00:22:23:07,Why would he give you my sword?
1,16,319,00:22:23:22,00:22:26:02,"Because I have you,"
1,16,320,00:22:26:21,00:22:28:16,I should have your sword too.
1,16,321,00:22:29:14,00:22:32:15,"Anyway, this means
he will continue to turn a blind eye."
1,16,322,00:22:32:18,00:22:34:01,That is good.
1,16,323,00:22:39:13,00:22:42:07,I was told to give you this message.
1,16,324,00:22:47:02,00:22:49:12,Jang Uk must keep that sword safe.
1,16,325,00:22:49:14,00:22:53:11,"If anyone tries to use the sword,
they must be killed."
1,16,326,00:22:55:14,00:22:57:10,"If he fails to do so,"
1,16,327,00:22:59:16,00:23:01:12,he will die as well.
1,16,328,00:23:04:16,00:23:08:17,"It was a warning that he will kill us
if Mu-deok ever uses the sword"
1,16,329,00:23:09:14,00:23:11:00,"as the assassin, Naksu."
1,16,330,00:23:15:14,00:23:17:18,"The sword feels strange,
even though it is mine."
1,16,331,00:23:19:00,00:23:21:15,"He must have let me live
because he knows I cannot use it."
1,16,332,00:23:22:17,00:23:25:07,It means you will be safe as Mu-deok.
1,16,333,00:23:26:01,00:23:28:09,"If I become Naksu, I will be in danger."
1,16,334,00:23:29:10,00:23:31:16,"Once I find the ice stone
and regain my energy,"
1,16,335,00:23:32:09,00:23:34:11,I will also gain many enemies.
1,16,336,00:23:36:08,00:23:37:20,What happens to me then
1,16,337,00:23:38:11,00:23:39:23,will have nothing to do with you.
1,16,338,00:23:40:01,00:23:41:00,Why?
1,16,339,00:23:41:17,00:23:43:22,"Because we will no longer be
master and pupil?"
1,16,340,00:23:43:24,00:23:46:07,"You will no longer
have a reason to protect me."
1,16,341,00:23:46:09,00:23:48:08,"Nor will I have a reason
to go easy on you."
1,16,342,00:23:49:17,00:23:52:03,That was our promise from the start.
1,16,343,00:23:59:20,00:24:01:10,Then promise me one more thing.
1,16,344,00:24:02:02,00:24:04:09,"Out of duty and loyalty,"
1,16,345,00:24:04:12,00:24:08:13,"and also out of the so-called love,
you can grant me one more wish."
1,16,346,00:24:10:01,00:24:11:21,Fine. What is it?
1,16,347,00:24:12:14,00:24:14:02,When you regain your energy
1,16,348,00:24:14:18,00:24:17:07,"and if you must draw
and point that sword at someone,"
1,16,349,00:24:18:09,00:24:20:03,point it at me before at anyone else.
1,16,350,00:24:23:04,00:24:24:05,"If you stab me,"
1,16,351,00:24:24:20,00:24:29:15,"then I will die as the one
who released the assassin."
1,16,352,00:24:33:09,00:24:34:17,"If you withdraw your sword,"
1,16,353,00:24:35:16,00:24:37:19,I will make you another promise.
1,16,354,00:24:39:12,00:24:41:09,Something along the lines of the promise
1,16,355,00:24:41:11,00:24:45:19,"you wanted to hear
from me about our future."
1,16,356,00:24:54:05,00:24:57:13,"I will look for the ice stone
so you do not run wild"
1,16,357,00:24:58:23,00:25:00:13,because I promised to do so.
1,16,358,00:25:11:17,00:25:13:10,The runaway couple
1,16,359,00:25:14:11,00:25:15:23,is staying at my house.
1,16,360,00:25:17:19,00:25:20:00,Dang-gu is there?
1,16,361,00:25:22:14,00:25:26:17,Why did you take them in?
1,16,362,00:25:26:19,00:25:27:23,"If not,"
1,16,363,00:25:28:00,00:25:29:21,should I have left them to go into town
1,16,364,00:25:29:23,00:25:33:09,"to build a lover's nest
and become the talk of the town?"
1,16,365,00:25:35:10,00:25:36:15,I ask you to be discrete
1,16,366,00:25:36:17,00:25:39:19,and take good care of them.
1,16,367,00:25:39:21,00:25:42:07,They are a sweet couple.
1,16,368,00:25:42:09,00:25:44:03,Why are you so against it?
1,16,369,00:25:44:05,00:25:46:11,They cannot marry.
1,16,370,00:25:46:13,00:25:48:08,So you kicked them out?
1,16,371,00:25:48:23,00:25:50:19,"My lord, you must stop
this habit of yours."
1,16,372,00:25:51:22,00:25:55:08,"You held Mu-deok and Young Master Jang
for no reason the other night."
1,16,373,00:25:55:10,00:25:57:15,You must become more tolerant as you age.
1,16,374,00:25:58:05,00:25:59:08,Such a shame…
1,16,375,00:26:01:04,00:26:03:08,I like Mu-deok a lot.
1,16,376,00:26:03:10,00:26:06:08,I like Young Master Jang very much.
1,16,377,00:26:07:05,00:26:08:03,Maidservant Kim.
1,16,378,00:26:08:22,00:26:11:09,What would you do
1,16,379,00:26:12:18,00:26:15:13,"if Uk falls in love
with a woman he should not,"
1,16,380,00:26:16:04,00:26:17:03,like Dang-gu?
1,16,381,00:26:17:06,00:26:19:06,Would you be tolerant?
1,16,382,00:26:23:19,00:26:27:08,"Whoever Young Master Jang loves
is fine with me."
1,16,383,00:26:27:10,00:26:29:04,"-Is that right?
-Of course."
1,16,384,00:26:32:02,00:26:33:03,I am sure you will.
1,16,385,00:26:33:18,00:26:35:20,I know that you care about
1,16,386,00:26:35:23,00:26:38:22,"birth, appearance, age, and much more."
1,16,387,00:26:38:24,00:26:40:14,The heart is the most important.
1,16,388,00:26:41:03,00:26:44:01,"If you are in love,
appearances do not matter."
1,16,389,00:26:44:20,00:26:47:04,"So what if she is not that beautiful,"
1,16,390,00:26:47:06,00:26:49:16,or if they have a great age difference?
