season,episode,number_line,timecode_in,timecode_out,text
1,11,71,00:05:09:18,00:05:11:08,And it is not far from the truth.
1,11,72,00:05:12:17,00:05:14:01,So I was poisoned?
1,11,73,00:05:15:16,00:05:18:10,"Then again, I did find it bizarre
that the person I missed"
1,11,74,00:05:19:20,00:05:20:21,was you of all people.
1,11,75,00:05:21:23,00:05:24:06,You always threaten to kill me.
1,11,76,00:05:24:09,00:05:26:03,You even once threw a knife at me.
1,11,77,00:05:26:06,00:05:28:15,"You mocked my incompetence
and even made my arm rot."
1,11,78,00:05:28:17,00:05:30:10,Yet you had the audacity to lie.
1,11,79,00:05:30:24,00:05:32:18,"You were always so horrible to me,"
1,11,80,00:05:32:20,00:05:35:00,but I could not get you out of my head.
1,11,81,00:05:35:02,00:05:36:24,"I miss you first thing in the morning,"
1,11,82,00:05:37:01,00:05:40:13,"all throughout the day,
and even when I lie down to go to sleep."
1,11,83,00:05:40:15,00:05:42:00,"-Stop.
-Why should I stop?"
1,11,84,00:05:42:02,00:05:44:11,"I confessed my feelings,
and you ruined it with poison."
1,11,85,00:05:44:13,00:05:47:10,So you should at least know my symptoms.
1,11,86,00:05:47:12,00:05:49:00,You said you were my antidote.
1,11,87,00:05:50:08,00:05:54:24,"All I did was sincerely tell you
that I missed you, you wicked assassin."
1,11,88,00:05:55:01,00:05:56:14,You called it poison.
1,11,89,00:05:56:16,00:05:59:04,"So from now on,
I will complain to you about my symptoms."
1,11,90,00:05:59:06,00:06:00:14,"After all, I was poisoned."
1,11,91,00:06:00:16,00:06:03:00,I have nothing to be embarrassed about.
1,11,92,00:06:03:02,00:06:05:22,"You called yourself an antidote,
so you deal with this toxin."
1,11,93,00:06:18:18,00:06:22:06,"This young master is
the nephew of Songrim's leader"
1,11,94,00:06:22:08,00:06:25:13,and the future leader of our organization.
1,11,95,00:06:30:05,00:06:33:18,"I have come to greet you
on behalf of the leader."
1,11,96,00:06:34:12,00:06:36:14,"Congratulations on
becoming a Songrim member."
1,11,97,00:06:37:17,00:06:38:17,Welcome.
1,11,98,00:06:40:24,00:06:44:09,You all did a great job today.
1,11,99,00:06:44:22,00:06:48:18,"Tonight, you will be served
a generous amount of alcohol and meat."
1,11,100,00:06:49:12,00:06:50:21,So relax and have fun.
1,11,101,00:06:52:14,00:06:54:17,Go get yourselves a drink.
1,11,102,00:06:56:02,00:06:57:13,"-Follow me.
-Yes, sir."
1,11,103,00:07:00:11,00:07:01:08,Young Master.
1,11,104,00:07:02:04,00:07:04:08,"Are you acquainted with Mu-deok,"
1,11,105,00:07:04:10,00:07:06:06,the servant who passed the exam today?
1,11,106,00:07:07:08,00:07:10:06,"I am talking about the maid
who came in last."
1,11,107,00:07:12:01,00:07:15:00,ONE HUNDRED TWENTY-FIVE
1,11,108,00:07:15:02,00:07:17:13,SONGRIM SERVANT CONTEST
1,11,109,00:07:30:22,00:07:32:19,"Number 125, Mu-deok."
1,11,110,00:07:35:05,00:07:36:13,You have passed!
1,11,111,00:07:45:11,00:07:47:13,"Yes, I am very well-acquainted
with Mu-deok."
1,11,112,00:07:48:15,00:07:51:08,"She fainted due to exhaustion
and got taken to Sejukwon."
1,11,113,00:07:51:10,00:07:53:22,"I need to return
the bag she brought to the contest"
1,11,114,00:07:55:09,00:07:58:21,along with this entrance plaque.
1,11,115,00:07:59:10,00:08:01:12,Is she still at Sejukwon?
1,11,116,00:08:02:13,00:08:04:10,Give it to me. I will give it to her.
1,11,117,00:08:05:10,00:08:06:20,You did great today.
1,11,118,00:08:12:15,00:08:14:04,All right. Let us go.
1,11,119,00:08:38:24,00:08:40:04,Mu-deok.
1,11,120,00:09:00:10,00:09:03:24,"The reason you get lost
when you have a lot on your mind"
1,11,121,00:09:04:01,00:09:06:11,"is that you are focused
on too many things."
1,11,122,00:09:07:15,00:09:10:04,"When that happens,
just try to focus on one thing."
1,11,123,00:09:11:20,00:09:15:17,"So the only one in your mind
has been Jang Uk, Naksu."
1,11,124,00:09:31:03,00:09:32:06,"Hey, Yul."
1,11,125,00:09:33:00,00:09:35:20,"I happened to look inside Mu-deok's bag,"
1,11,126,00:09:37:08,00:09:40:04,and I found something strange in here.
1,11,127,00:09:42:00,00:09:44:18,"Is this not the whistle
you used to carry around?"
1,11,128,00:09:45:16,00:09:47:07,The one you left at Danhyanggok.
1,11,129,00:09:48:21,00:09:50:09,"Yes, that is mine."
1,11,130,00:09:51:04,00:09:53:13,Then why does Mu-deok have it?
1,11,131,00:10:06:04,00:10:08:01,Have you seen Young Master Park?
1,11,132,00:10:08:17,00:10:11:06,"He apparently has my bag
and entrance plaque."
1,11,133,00:10:15:18,00:10:17:08,He gave them to me.
1,11,134,00:10:17:22,00:10:18:18,I see.
1,11,135,00:10:19:09,00:10:20:17,I will take that.
1,11,136,00:10:29:22,00:10:33:19,"I left this at Danhyanggok.
Is that where you got this?"
1,11,137,00:10:36:23,00:10:38:01,Yes.
1,11,138,00:10:38:13,00:10:41:11,I kept it because…
1,11,139,00:10:44:18,00:10:46:11,Because you are in love with me.
1,11,140,00:10:49:21,00:10:51:19,You told me that you were in love with me.
1,11,141,00:10:53:06,00:10:55:12,That is enough of an explanation.
1,11,142,00:11:01:21,00:11:03:12,I will just take my things.
1,11,143,00:11:04:03,00:11:05:13,You can keep the whistle.
1,11,144,00:11:10:05,00:11:13:05,"I already told Dang-gu
that I gave it to you."
1,11,145,00:11:14:13,00:11:15:24,So I cannot take it back.
1,11,146,00:11:18:14,00:11:20:06,Why are you giving this to me?
1,11,147,00:11:20:08,00:11:22:23,"You did not believe me
when I said I was in love with you."
1,11,148,00:11:24:12,00:11:26:15,"Then do a better job
and make me believe it."
1,11,149,00:11:34:04,00:11:38:08,"Up until now, I was just teasing them."
1,11,150,00:11:38:22,00:11:41:15,But Mu-deok is actually in love with Yul.
1,11,151,00:11:42:05,00:11:44:05,"And seeing how Yul gave her that,"
1,11,152,00:11:44:07,00:11:46:19,"I am guessing
he has some feelings as well."
1,11,153,00:11:47:17,00:11:49:20,She probably asked him for the whistle.
1,11,154,00:11:50:10,00:11:51:22,"When she needs something,"
1,11,155,00:11:52:00,00:11:54:00,she easily flatters people and lies.
1,11,156,00:11:55:08,00:11:58:17,Yul even knew about Mu-deok's test.
1,11,157,00:11:58:20,00:12:01:07,He solved all the test questions for her.
1,11,158,00:12:01:09,00:12:04:10,"She probably asked Yul
to help her out beforehand"
1,11,159,00:12:04:12,00:12:06:16,because she was so desperate to pass.
1,11,160,00:12:07:22,00:12:09:11,She always gets what she wants.
1,11,161,00:12:10:11,00:12:11:20,"Most importantly,"
1,11,162,00:12:12:18,00:12:16:09,"I saw them
affectionately spending time together."
1,11,163,00:12:16:24,00:12:18:03,What?
1,11,164,00:12:19:03,00:12:20:04,Affectionately?
1,11,165,00:12:26:13,00:12:30:00,"Mu-deok and Yul met up
with each other separately."
1,11,166,00:12:30:03,00:12:34:02,"I guess you did not know because you were
locked up in the Training Center."
1,11,167,00:12:34:15,00:12:35:14,Gosh.
1,11,168,00:12:39:18,00:12:42:00,"No, I had no idea."
1,11,169,00:13:08:03,00:13:09:18,What if it is true?
1,11,170,00:13:10:08,00:13:11:11,I also missed you.
1,11,171,00:13:11:13,00:13:12:16,That is my reply.
1,11,172,00:13:23:03,00:13:25:08,"She turned me down
because she did not like me."
1,11,173,00:13:26:07,00:13:28:04,She did not miss me like I did.
1,11,174,00:13:30:05,00:13:32:01,I was the only one who felt that way.
1,11,175,00:13:38:01,00:13:39:02,I…
1,11,176,00:13:39:18,00:13:42:08,I should just poison myself and die.
1,11,177,00:13:50:10,00:13:51:17,This is so embarrassing.
1,11,178,00:14:04:13,00:14:05:22,I am indeed in love with you.
1,11,179,00:14:06:14,00:14:09:08,"I can tell you that
hundreds and thousands of times."
1,11,180,00:14:15:18,00:14:17:08,"I do not know much about love,"
1,11,181,00:14:18:15,00:14:22:00,"but when you truly love someone,
you will not need to say it that often."
1,11,182,00:14:24:00,00:14:26:02,"Because it will be hard
just to say it once."
1,11,183,00:14:31:16,00:14:33:02,That whistle used to belong
1,11,184,00:14:34:18,00:14:38:00,"to a friend I once failed
to confess my feelings for."
1,11,185,00:14:46:10,00:14:48:01,I liked you a lot.
1,11,186,00:14:57:07,00:15:00:15,I have always wanted to tell her that.
1,11,187,00:15:06:00,00:15:07:17,I would also like to try.
1,11,188,00:15:08:15,00:15:10:11,Can I have that?
1,11,189,00:15:48:07,00:15:51:17,"We will be seeing each other often
now that you are back in Songrim."
1,11,190,00:15:54:12,00:15:56:16,You may come to me if you need any help.
1,11,191,00:16:01:20,00:16:03:11,Thank you.
1,11,192,00:16:31:18,00:16:34:04,Uk managed to read Words of the Heart.
1,11,193,00:16:35:09,00:16:37:00,"Master, you helped him, did you not?"
1,11,194,00:16:38:04,00:16:41:09,"I figured you might want to know,
so I came to inform you."
1,11,195,00:16:42:06,00:16:46:13,"Tell Jin to take that book
and hand it over to Jinyowon."
1,11,196,00:16:47:22,00:16:49:01,There is a bone here.
1,11,197,00:16:49:20,00:16:50:15,Why?
1,11,198,00:16:51:19,00:16:54:19,"Uk got angry at the fact that
everyone was reading it."
1,11,199,00:16:55:08,00:16:58:24,"I think Master Seo Gyeong
would have felt the same way."
1,11,200,00:16:59:01,00:17:02:06,It seems like you are very fond of Uk.
1,11,201,00:17:03:16,00:17:06:20,"He is a special young man,
so I have my eyes on him."
1,11,202,00:17:06:22,00:17:08:21,"He is a clever fellow,"
1,11,203,00:17:08:23,00:17:12:09,but Jin just wants to keep him locked up.
1,11,204,00:17:15:11,00:17:16:24,Are you sure
1,11,205,00:17:17:15,00:17:19:19,the ice stone is not somewhere in Songrim?
1,11,206,00:17:20:19,00:17:22:13,What makes you think that?
1,11,207,00:17:23:07,00:17:24:16,"Twenty years ago,"
1,11,208,00:17:25:15,00:17:28:01,"Gwanju Jang Gang
performed the alchemy of souls."
1,11,209,00:17:30:00,00:17:31:07,"Because of that,"
1,11,210,00:17:31:09,00:17:34:00,"a child that
should not have been born was born."
1,11,211,00:17:35:00,00:17:38:11,"And that night,
the King's Star was in the night sky."
1,11,212,00:17:39:12,00:17:41:06,Is that child Jang Uk?
1,11,213,00:17:42:02,00:17:43:05,Yes.
1,11,214,00:17:43:07,00:17:47:17,A mage at Songrim unsealed the ice stone
1,11,215,00:17:48:11,00:17:51:15,"and birthed the king's son
through the alchemy of souls."
1,11,216,00:17:53:21,00:17:57:20,And Jin Mu at Cheonbugwan knows this fact.
1,11,217,00:17:59:17,00:18:03:04,"If the ice stone has
already fallen into their hands,"
1,11,218,00:18:03:20,00:18:06:01,"what kind of justification
can Songrim use…"
1,11,219,00:18:08:04,00:18:09:20,to take that stone from them?
1,11,220,00:18:15:11,00:18:19:09,"Jin has no choice but to hide Uk
because he wishes to protect Songrim."
1,11,221,00:18:20:01,00:18:20:22,Why?
1,11,222,00:18:20:24,00:18:24:18,Is there something I do not know about?
1,11,223,00:18:34:00,00:18:35:05,You little…
1,11,224,00:18:35:08,00:18:39:11,"How am I supposed to say anything
to such a careless and imprudent punk?"
1,11,225,00:18:40:18,00:18:42:14,How could you…
1,11,226,00:18:43:22,00:18:45:15,I hope I can wash this off.
1,11,227,00:18:49:00,00:18:50:10,He…
1,11,228,00:18:50:12,00:18:52:20,"He is angrier than he was
when I told him I decided"
1,11,229,00:18:52:22,00:18:54:12,to stop training with chaste herbs.
1,11,230,00:18:57:02,00:19:00:23,"Wait. He got that scarf
from Maidservant Kim."
1,11,231,00:19:15:19,00:19:16:23,I am sorry.
1,11,232,00:19:21:17,00:19:24:05,We must finish cleaning
1,11,233,00:19:24:07,00:19:26:15,"before the mages begin their day,
so move quickly."
1,11,234,00:19:26:17,00:19:27:13,"-Yes, ma'am.
-Yes, ma'am."
1,11,235,00:19:48:16,00:19:49:23,Where is Young Master Jang?
1,11,236,00:19:50:00,00:19:52:01,"-Is he not here?
-Well…"
1,11,237,00:19:52:03,00:19:53:09,"I went to wake him up,"
1,11,238,00:19:53:12,00:19:55:18,"but he told me
he did not sleep a wink last night."
1,11,239,00:19:55:20,00:19:58:01,So he did not wake up? On his first day?
1,11,240,00:19:59:22,00:20:01:03,"See you later, Mu-deok."
1,11,241,00:20:18:23,00:20:20:00,Young Master.
1,11,242,00:20:20:02,00:20:21:13,You must wake up.
1,11,243,00:20:23:06,00:20:24:10,Young Master!
1,11,244,00:20:28:03,00:20:29:13,Get up.
1,11,245,00:20:29:15,00:20:31:00,Or else I will beat you.
1,11,246,00:20:31:02,00:20:32:06,Wake up!
1,11,247,00:20:41:13,00:20:43:20,"Stop being annoying and go.
I am going to sleep."
1,11,248,00:20:46:05,00:20:48:16,"Are you out of your mind?
Do you have a death wish?"
1,11,249,00:20:51:09,00:20:53:00,"Yes, I would rather die."
1,11,250,00:20:53:18,00:20:55:18,What is the matter with you?
1,11,251,00:20:55:20,00:20:58:09,"This is just a symptom.
I have been poisoned."
1,11,252,00:20:59:17,00:21:02:16,"Uk, stop being stubborn with your spite."
1,11,253,00:21:05:03,00:21:06:17,I told you I was your antidote.
1,11,254,00:21:08:05,00:21:09:01,Here.
1,11,255,00:21:10:03,00:21:12:02,Here is your antidote.
1,11,256,00:21:23:14,00:21:24:20,I am sorry.
1,11,257,00:21:39:07,00:21:40:08,"Hey, Uk."
1,11,258,00:21:41:07,00:21:44:02,"I heard you read Words of the Heart.
I am impressed."
1,11,259,00:21:44:04,00:21:45:21,It is nothing to be impressed about.
1,11,260,00:21:45:23,00:21:48:06,"I see you are reading about
the Hyeongong Technique."
1,11,261,00:21:48:08,00:21:50:13,"I mastered that swordsmanship
when I was little."
1,11,262,00:21:51:17,00:21:54:00,"If you teach me how to read
Words of the Heart,"
1,11,263,00:21:54:02,00:21:55:20,I will teach you the Hyeongong Technique.
1,11,264,00:21:58:13,00:21:59:08,I am not sure.
1,11,265,00:22:01:23,00:22:04:01,Do it. Tell him you will do it.
1,11,266,00:22:05:18,00:22:08:04,Listen. I am a bit tired.
1,11,267,00:22:09:11,00:22:12:12,"You can ask Master Lee
how to read Words of the Heart."
1,11,268,00:22:21:08,00:22:22:09,Uk.
1,11,269,00:22:23:02,00:22:25:13,"I mastered Ryusu
around the same time you did."
1,11,270,00:22:26:04,00:22:29:01,So what do you say we fight a duel?
1,11,271,00:22:29:03,00:22:31:10,"Then I will lend you
a precious sapphire mat"
1,11,272,00:22:31:12,00:22:33:11,that I use for training.
1,11,273,00:22:34:12,00:22:37:05,"If you train with that,
it will double your energy."
1,11,274,00:22:37:07,00:22:40:15,"A sapphire mat?
That is very hard to come by."
1,11,275,00:22:42:00,00:22:43:22,"Young Master, this is great."
1,11,276,00:22:46:05,00:22:48:14,"But sapphire mats are really cold,
are they not?"
1,11,277,00:22:49:09,00:22:51:07,I easily get cold these days.
1,11,278,00:22:52:09,00:22:54:10,So I do not need something like that.
1,11,279,00:23:02:13,00:23:03:20,What are you doing?
1,11,280,00:23:05:05,00:23:08:21,"I have not been sleeping well these days,
so I am going to take a nap."
1,11,281,00:23:10:14,00:23:13:18,"You missed your chance
to learn the Hyeongong Technique."
1,11,282,00:23:13:20,00:23:14:20,Are you mad?
1,11,283,00:23:14:22,00:23:17:16,"The same goes for yesterday.
Sapphire mats are so rare,"
1,11,284,00:23:17:18,00:23:19:03,"but you refused, saying it was cold."
1,11,285,00:23:19:05,00:23:21:19,"You should have said yes
even if you were to die on that mat."
1,11,286,00:23:21:21,00:23:24:12,"You are unbelievable.
""You are mad. Just die."""
1,11,287,00:23:24:14,00:23:26:09,That is all you ever say to me.
1,11,288,00:23:28:07,00:23:29:17,Just give me that.
1,11,289,00:23:39:20,00:23:40:18,What are you doing?
1,11,290,00:23:40:20,00:23:42:09,There is no space to nap together.
1,11,291,00:23:43:07,00:23:45:03,You must get through me to take a nap.
1,11,292,00:23:48:20,00:23:49:24,Move.
1,11,293,00:23:51:01,00:23:52:05,Make me.
1,11,294,00:23:52:07,00:23:55:04,It will not take too much effort.
1,11,295,00:23:59:11,00:24:00:23,Damn it.
1,11,296,00:24:09:07,00:24:11:01,"I told you I missed you,"
1,11,297,00:24:11:03,00:24:14:18,"but you told me I was poisoned.
I need to sleep to recover from the shock,"
1,11,298,00:24:14:20,00:24:16:20,"so stop pushing me
and stay away for a bit."
1,11,299,00:24:20:23,00:24:23:15,You just want to make me feel frustrated.
1,11,300,00:24:25:00,00:24:27:02,"Like I said, if I die, you die."
1,11,301,00:24:27:22,00:24:30:16,"I am in agony,
so you should at least feel irritated."
1,11,302,00:24:30:17,00:24:33:22,"I even have convulsions
when I sleep these days."
1,11,303,00:24:40:08,00:24:41:20,"For how long, then?"
1,11,304,00:24:43:00,00:24:43:21,I do not know.
1,11,305,00:24:44:12,00:24:46:02,Why? Does it frustrate you?
1,11,306,00:24:46:18,00:24:48:09,That will help me sleep well.
1,11,307,00:24:57:15,00:25:01:13,Young Master Jang will not stop sleeping.
1,11,308,00:25:01:15,00:25:04:02,You should beat him up and make him train.
1,11,309,00:25:04:04,00:25:06:01,"The mages of Jeongjingak train
on their own accord."
1,11,310,00:25:06:03,00:25:09:05,"How fast one masters one's energy
all depends on the individual."
1,11,311,00:25:09:07,00:25:11:16,"I will not interfere
as long as he sticks to the rules."
1,11,312,00:25:13:02,00:25:14:00,But…
1,11,313,00:25:14:02,00:25:16:11,Do not worry. There he is.
1,11,314,00:25:18:23,00:25:20:01,Hello.
1,11,315,00:25:22:11,00:25:25:03,My head hurts so much.
1,11,316,00:25:25:05,00:25:26:13,I would like to go home
1,11,317,00:25:26:15,00:25:29:02,and recuperate by taking a bath.
1,11,318,00:25:31:08,00:25:33:16,"Why does your heart hurt?
You have not done a thing."
1,11,319,00:25:34:06,00:25:37:06,"You cannot go home on your own accord.
That is against the rules."
1,11,320,00:25:37:08,00:25:38:10,Is it not?
1,11,321,00:25:38:12,00:25:41:03,"Uk is an exception.
The leader gave him permission."
1,11,322,00:25:41:18,00:25:42:17,Why only him?
1,11,323,00:25:42:19,00:25:45:19,"You may have been too busy
having fun to know about this,"
1,11,324,00:25:45:21,00:25:48:19,"but I made a deal with the leader
while I was locked in here."
1,11,325,00:25:51:14,00:25:52:14,I will be back.
1,11,326,00:25:57:01,00:25:58:14,I will go with him.
1,11,327,00:26:00:01,00:26:01:24,"If you go, you will be fired."
1,11,328,00:26:02:01,00:26:05:09,"You went through a lot to get hired.
Are you okay with getting fired?"
1,11,329,00:26:10:17,00:26:11:16,Damn it.
1,11,330,00:26:15:24,00:26:18:02,Jang Uk went home.
1,11,331,00:26:18:03,00:26:19:16,Are you sure that is okay?
1,11,332,00:26:19:18,00:26:23:02,Let him do whatever he wants
1,11,333,00:26:24:19,00:26:26:12,so he can remain lazy.
1,11,334,00:26:27:03,00:26:27:24,My lord.
1,11,335,00:26:31:24,00:26:34:11,"Lady Jin is asking you
to wait a little longer."
1,11,336,00:26:35:07,00:26:38:05,Is she with another guest?
1,11,337,00:26:44:09,00:26:47:03,"I saw a servant from Cheonbugwan
on our way inside."
1,11,338,00:26:47:05,00:26:50:08,"By any chance, do you think
Assistant Gwanju Jin Mu is here?"
1,11,339,00:26:50:10,00:26:54:24,"They are not close enough
to personally meet up like this."
1,11,340,00:26:56:03,00:26:59:16,"Just in case, go see if anyone leaves."
1,11,341,00:27:10:20,00:27:12:11,"If that is what Master Lee wants,"
1,11,342,00:27:12:13,00:27:15:14,"we will store Words of the Heart
safely in Jinyowon."
1,11,343,00:27:17:08,00:27:20:07,Were you meeting someone else before me?
1,11,344,00:27:21:04,00:27:22:16,A distant relative.
1,11,345,00:27:24:20,00:27:29:01,"Is Young Lady Jin going to be
the official heir of Jinyowon?"
1,11,346,00:27:31:01,00:27:32:13,That has not been decided yet.
1,11,347,00:27:33:10,00:27:35:20,My eldest daughter might still be alive.
1,11,348,00:27:38:00,00:27:40:06,It has been ten years since the accident.
1,11,349,00:27:41:11,00:27:43:09,"Although she could not see,"
1,11,350,00:27:43:11,00:27:47:10,"she could feel energy
and could control relics like no other."
1,11,351,00:27:47:12,00:27:49:05,She was a very clever girl.
1,11,352,00:27:49:07,00:27:50:17,"Unlike other babies,"
1,11,353,00:27:51:15,00:27:54:22,"it took her 13 months
to come out into this world."
1,11,354,00:27:56:11,00:27:59:23,"She was born on the very day
that Gwanju Jang Gang picked"
1,11,355,00:28:00:00,00:28:01:11,as a blessed day from the skies.
1,11,356,00:28:03:18,00:28:07:12,"She was born exactly on the day
that Jang Gang picked for you?"
1,11,357,00:28:08:23,00:28:10:02,Is it possible
1,11,358,00:28:10:04,00:28:14:05,"to choose the date and time
of a baby's birth?"
1,11,359,00:28:15:09,00:28:16:22,It just happened to match.
1,11,360,00:28:18:14,00:28:21:22,"I would like to invite Master Lee
to Jinyowon someday."
1,11,361,00:28:22:12,00:28:23:19,Please tell him that.
1,11,362,00:28:25:00,00:28:26:02,I will.
1,11,363,00:28:41:22,00:28:43:23,I had her inside me for 13 months.
1,11,364,00:28:44:00,00:28:47:01,I cannot let her go like this.
1,11,365,00:28:48:17,00:28:50:13,I heard the ice stone has the power
1,11,366,00:28:50:16,00:28:53:14,to bring back the souls of the dead.
1,11,367,00:29:00:04,00:29:01:07,Gwanju.
1,11,368,00:29:03:09,00:29:04:14,Please help me.
1,11,369,00:29:14:21,00:29:19:12,I went far and beyond to protect my baby.
1,11,370,00:29:30:21,00:29:32:02,I will find you.
1,11,371,00:29:34:13,00:29:36:17,I will do everything I can
1,11,372,00:29:38:13,00:29:39:21,to find you.
1,11,373,00:29:51:19,00:29:54:20,"-Did you check who the previous guest was?
-Yes."
1,11,374,00:29:56:09,00:29:59:20,It was Assistant Gwanju Jin Mu.
1,11,375,00:30:02:04,00:30:04:07,Since when did the leader of Jinyowon
1,11,376,00:30:04:09,00:30:07:15,"acknowledge him as a family member
and meet with him like this?"
1,11,377,00:30:07:18,00:30:09:14,He quietly left through the back gate.
1,11,378,00:30:10:07,00:30:13:00,They must have made a secret deal.
1,11,379,00:30:14:04,00:30:16:22,"I wonder what that cunning man, Jin Mu,"
1,11,380,00:30:16:24,00:30:19:23,"is using as bait
to freely enter Jinyowon like this."
1,11,381,00:30:37:07,00:30:40:16,"There is no way to find out where you are
since you cannot see."
1,11,382,00:30:41:19,00:30:44:19,"If you do as you are told
and stay completely silent,"
1,11,383,00:30:45:09,00:30:46:23,your life will be spared.
1,11,384,00:30:47:13,00:30:49:09,Do not make any noise.
1,11,385,00:30:49:11,00:30:50:14,Stand up.
1,11,386,00:32:10:22,00:32:12:01,Sit down.
1,11,387,00:32:20:07,00:32:22:23,Leave that one here. The others can go.
1,11,388,00:32:26:12,00:32:28:18,"They are looking for the girl
in the portrait."
1,11,389,00:32:28:20,00:32:30:08,She must be blind.
1,11,390,00:32:31:09,00:32:34:08,"He just said the others could leave,
but why is there no movement?"
1,11,391,00:33:03:22,00:33:05:09,You can see.
