"season","episode","number_line","timecode_in","timecode_out","text"
"1","3","176","00:12:06:04","00:12:07:14","Is she breathing?"
"1","3","177","00:12:13:15","00:12:14:18","You are awake."
"1","3","178","00:12:15:13","00:12:17:22","You kept passing out,
so I thought you might die."
"1","3","179","00:12:21:14","00:12:22:16","Gosh."
"1","3","180","00:12:24:20","00:12:26:01","Does it hurt a lot?"
"1","3","181","00:12:27:03","00:12:29:06","I think I broke my bones."
"1","3","182","00:12:29:20","00:12:31:02","They said you were fine."
"1","3","183","00:12:32:03","00:12:33:17","-Really?
-Yes."
"1","3","184","00:12:34:06","00:12:36:15","Then why does it hurt so much?"
"1","3","185","00:12:36:17","00:12:38:05","What a useless body."
"1","3","186","00:12:40:02","00:12:41:05","Hey."
"1","3","187","00:12:43:07","00:12:45:04","Why did you say you poisoned me?"
"1","3","188","00:12:46:07","00:12:48:15","If you pretended like
you did not know anything,"
"1","3","189","00:12:48:18","00:12:50:11","they would not have tortured you."
"1","3","190","00:12:52:00","00:12:54:10","I had to make them believe
that you were dying."
"1","3","191","00:12:54:23","00:12:57:13","Otherwise, they would not have
opened your gate of energy."
"1","3","192","00:12:58:04","00:13:00:00","They just would have made an antidote."
"1","3","193","00:13:01:14","00:13:03:15","So you really did risk your life."
"1","3","194","00:13:06:21","00:13:09:12","I thought I might lose
at least an arm or a leg."
"1","3","195","00:13:10:07","00:13:11:23","But I am surprisingly fine."
"1","3","196","00:13:12:01","00:13:14:11","The people of Songrim are too nice."
"1","3","197","00:13:14:13","00:13:16:08","If this is how they torture people…"
"1","3","198","00:13:19:08","00:13:20:10","By the way,"
"1","3","199","00:13:21:06","00:13:23:17","you still seem pretty sick yourself."
"1","3","200","00:13:24:05","00:13:25:13","Why are you here?"
"1","3","201","00:13:26:20","00:13:29:02","Obviously to take care of you."
"1","3","202","00:13:29:24","00:13:32:04","All the practitioners here are mages."
"1","3","203","00:13:32:06","00:13:33:21","They cannot find out about you."
"1","3","204","00:13:34:10","00:13:38:00","So I closed the door
when no one was looking,"
"1","3","205","00:13:38:02","00:13:41:15","changed your clothes for you,
applied ointment on your wounds,"
"1","3","206","00:13:41:17","00:13:44:04","and gave you a massage
whenever you passed out."
"1","3","207","00:13:45:11","00:13:47:18","-You did?
-Yes."
"1","3","208","00:13:52:04","00:13:55:24","I am the only person who is safe enough
to come this close to you."
"1","3","209","00:14:27:01","00:14:28:08","All my life,"
"1","3","210","00:14:29:05","00:14:32:02","no one ever seemed to know
how desperate I was."
"1","3","211","00:14:34:23","00:14:36:22","No one has ever risked their lives for me"
"1","3","212","00:14:38:02","00:14:39:10","like you did."
"1","3","213","00:14:52:19","00:14:55:23","Since I survived as promised,"
"1","3","214","00:14:56:00","00:14:58:04","I will serve you as my master."
"1","3","215","00:15:06:08","00:15:08:18","Up until now, I have served 12 masters."
"1","3","216","00:15:09:11","00:15:12:18","People think I got kicked out every time,
but I was the one who left."
"1","3","217","00:15:15:03","00:15:17:22","But now, I have
finally found my true master."
"1","3","218","00:15:18:11","00:15:20:21","So I shall kneel before you"
"1","3","219","00:15:20:24","00:15:23:05","and swear to serve you
as my master forever."
"1","3","220","00:15:25:08","00:15:26:18","On one condition."
"1","3","221","00:15:29:10","00:15:32:00","Do not tell anyone about our relationship."
"1","3","222","00:15:33:00","00:15:34:24","You will continue to be my owner,"
"1","3","223","00:15:36:06","00:15:38:05","and I will continue to be your maid."
"1","3","224","00:15:41:20","00:15:42:22","Also,"
"1","3","225","00:15:43:16","00:15:47:18","our relationship as master and pupil
will only last until you become the best"
"1","3","226","00:15:47:20","00:15:50:05","and help me get my energy back."
"1","3","227","00:15:52:07","00:15:53:13","Only until then."
"1","3","228","00:15:55:00","00:15:57:24","The moment I get my energy back
and become Naksu again,"
"1","3","229","00:16:00:00","00:16:02:13","we will no longer be master and pupil."
"1","3","230","00:16:03:14","00:16:05:10","Can you tell me why?"
"1","3","231","00:16:08:21","00:16:10:02","Because then,"
"1","3","232","00:16:11:02","00:16:13:11","you should no longer
have a reason to protect me,"
"1","3","233","00:16:14:12","00:16:16:08","nor should I have a reason…"
"1","3","234","00:16:19:16","00:16:21:01","to go easy on you."
"1","3","235","00:16:30:01","00:16:32:17","So you want to part ways
once our business is done?"
"1","3","236","00:16:33:09","00:16:34:10","I see."
"1","3","237","00:16:37:08","00:16:38:10","All right."
"1","3","238","00:16:39:00","00:16:41:21","Once I am no longer of use to you,
you may abandon me."
