"season","episode","number_line","timecode_in","timecode_out","text"
"1","4","382","00:34:31:21","00:34:33:07","Must you let them drink"
"1","4","383","00:34:33:09","00:34:35:15","that filthy water solely as an apology?"
"1","4","384","00:34:38:24","00:34:40:09","Damn it."
"1","4","385","00:34:41:12","00:34:44:17","Forget it. You are making me retch."
"1","4","386","00:34:47:04","00:34:48:08","Let us go."
"1","4","387","00:34:50:02","00:34:53:11","His Royal Highness is leaving!
Bow before him!"
"1","4","388","00:34:59:04","00:35:01:16","By the way, why did he come here?"
"1","4","389","00:35:02:06","00:35:04:05","He came for Naksu's sword."
"1","4","390","00:35:04:23","00:35:06:21","Then he suddenly picked a fight."
"1","4","391","00:35:07:13","00:35:10:09","He may have left for today.
But given his temper,"
"1","4","392","00:35:10:21","00:35:12:13","he will retaliate for sure."
"1","4","393","00:35:16:00","00:35:18:09","-Are you all right?
-He hit me so many times."
"1","4","394","00:35:18:11","00:35:20:24","-Goodness.
-You hit me pretty hard."
"1","4","395","00:35:23:11","00:35:25:04","-Are you all right?
-Yes, I think so."
"1","4","396","00:35:25:06","00:35:26:12","-It hurts.
-Does it?"
"1","4","397","00:35:26:14","00:35:27:23","-Are you all right?
-It hurts."
"1","4","398","00:35:28:00","00:35:30:14","-It hurts.
-Do not touch him!"
"1","4","399","00:35:33:13","00:35:36:09","Your Royal Highness!"
"1","4","400","00:35:40:08","00:35:41:15","What is that?"
"1","4","401","00:35:42:12","00:35:45:12","You came here
for Naksu's sword, so here it is."
"1","4","402","00:35:47:09","00:35:48:11","That is right."
"1","4","403","00:35:49:07","00:35:50:21","I had come here to retrieve that."
"1","4","404","00:35:50:23","00:35:54:19","I brought it to you
so you will not have to come here again."
"1","4","405","00:35:54:21","00:35:56:06","Please take it."
"1","4","406","00:35:56:24","00:36:00:06","Are you telling me to take
what I came here for and never return?"
"1","4","407","00:36:01:13","00:36:05:14","You are truly intelligent and strong."
"1","4","408","00:36:05:16","00:36:07:21","Are you teasing me since I lost?"
"1","4","409","00:36:07:23","00:36:10:19","Lost? You got what you came here for."
"1","4","410","00:36:10:21","00:36:12:21","And he lost it."
"1","4","411","00:36:12:24","00:36:15:24","You are the winner here."
"1","4","412","00:36:18:11","00:36:22:01","She is right, Your Royal Highness.
You won."
"1","4","413","00:36:22:22","00:36:25:02","Congratulations, Your Royal Highness."
"1","4","414","00:36:27:04","00:36:28:11","Let us say that is the case."
"1","4","415","00:36:32:11","00:36:34:15","You are truly generous as well."
"1","4","416","00:36:34:17","00:36:37:16","There is no other man
who is as noble as you."
"1","4","417","00:36:42:04","00:36:43:09","What is your name?"
"1","4","418","00:36:45:12","00:36:47:03","It is Mu-deok, Your Royal Highness."
"1","4","419","00:36:48:07","00:36:49:07","Mu-deok."
"1","4","420","00:36:49:19","00:36:51:15","Since you threw filthy water at me,"
"1","4","421","00:36:51:17","00:36:53:08","I will call you Filthy Mu-deok
from now on."
"1","4","422","00:36:54:00","00:36:57:24","Just like your name,
you reek of filth right now."
"1","4","423","00:37:04:14","00:37:06:08","You even gave me a name."
"1","4","424","00:37:06:10","00:37:09:22","I am truly grateful for your kindness."
"1","4","425","00:37:14:07","00:37:15:17","Goodbye, Your Royal Highness."
"1","4","426","00:37:17:19","00:37:18:18","Let us go."
"1","4","427","00:37:27:20","00:37:31:08","My pupil is still too weak
to fight against you."
"1","4","428","00:37:31:10","00:37:35:02","Until he becomes stronger,
he should not get on your bad side."
"1","4","429","00:37:42:05","00:37:45:00","You do not hesitate to fall in love
or brown-nose others"
"1","4","430","00:37:45:02","00:37:46:11","for your young master's sake."
"1","4","431","00:37:46:13","00:37:49:03","I could not fight him myself,
so I splashed that on him."
"1","4","432","00:37:51:03","00:37:54:00","I reek of filth. You should avoid me."
"1","4","433","00:38:00:02","00:38:00:23","Wipe yourself."
"1","4","434","00:38:04:14","00:38:07:07","How dare I dirty
the man I am in love with?"
"1","4","435","00:38:08:07","00:38:09:13","No, thank you."
"1","4","436","00:38:45:12","00:38:47:13","I sure have become Filthy Mu-deok."
"1","4","437","00:38:53:12","00:38:56:09","You should wash up
since you probably reek as well."
"1","4","438","00:39:13:10","00:39:16:13","Master, I finally did it."
"1","4","439","00:39:42:20","00:39:46:23","Gwigu was stolen from Jinyowon."
"1","4","440","00:39:48:01","00:39:51:20","Only those from the Jin family
can open that door."
"1","4","441","00:39:52:12","00:39:55:19","They must have summoned it out of there."
"1","4","442","00:39:57:11","00:39:58:22","A burglary in Jinyowon?"
"1","4","443","00:39:58:24","00:40:02:03","You were heartbroken for years
after losing your eldest daughter."
"1","4","444","00:40:02:05","00:40:05:15","You must have become weaker
over the years."
"1","4","445","00:40:06:18","00:40:08:23","What an impudent brat."
"1","4","446","00:40:09:13","00:40:12:24","You may be an illegitimate son,
but you are still part of the Jin family."
"1","4","447","00:40:13:01","00:40:15:03","How dare you bad-mouth your half-sister?"
"1","4","448","00:40:15:06","00:40:16:09","How dare you?"
"1","4","449","00:40:16:11","00:40:17:18","I am the Assistant Gwanju."
"1","4","450","00:40:17:20","00:40:20:11","I would appreciate it
if you showed more respect."
"1","4","451","00:40:28:09","00:40:31:17","My lord, please come outside.
Jang Uk is here."
"1","4","452","00:40:53:03","00:40:55:02","Did I not forbid him from entering here?"
"1","4","453","00:40:55:05","00:40:58:18","So why did you bring him with you?"
"1","4","454","00:40:59:16","00:41:01:11","There is something you should see."
"1","4","455","00:41:08:16","00:41:10:13","This is my father's sword."
"1","4","456","00:41:11:08","00:41:14:18","When I was young, you said
you would accept me if I unsheathed this."
"1","4","457","00:41:15:09","00:41:16:08","Do you remember?"
"1","4","458","00:41:57:07","00:42:00:00","I thought he had just opened
his gate of energy."
"1","4","459","00:42:00:18","00:42:03:18","I see he has absorbed
my torrent of energy."
"1","4","460","00:42:04:09","00:42:06:11","Like father, like son."
"1","4","461","00:42:06:14","00:42:08:17","He mastered Ryusu in the blink of an eye."
"1","4","462","00:42:09:10","00:42:12:16","Please take me under your wing,"
"1","4","463","00:42:13:12","00:42:14:10","my lord."
"1","4","464","00:42:19:06","00:42:20:21","What is that around your arm?"
"1","4","465","00:42:21:11","00:42:23:17","His energy is focused on his right arm."
"1","4","466","00:42:23:19","00:42:25:02","He could not control it yet,"
"1","4","467","00:42:25:04","00:42:27:03","so it has been tied down
by the binding bracelet."
"1","4","468","00:42:38:18","00:42:40:17","Take it off."
"1","4","469","00:42:41:15","00:42:44:03","If we do, his arm will get out of control."
"1","4","470","00:42:44:05","00:42:47:01","He should unbind it
after receiving more training."
"1","4","471","00:42:48:02","00:42:49:05","Do it."
"1","4","472","00:43:15:15","00:43:19:01","Let me see you hold your sword."
"1","4","473","00:43:50:13","00:43:52:11","Bind his arm again."
"1","4","474","00:44:05:15","00:44:07:22","Are you all right, my lord?"
"1","4","475","00:44:08:23","00:44:10:21","What is the point of unsheathing the sword"
"1","4","476","00:44:12:20","00:44:14:14","when you cannot even hold it?"
"1","4","477","00:44:20:18","00:44:22:16","He is just not able to control it for now."
"1","4","478","00:44:22:18","00:44:24:22","But his power is incredible."
"1","4","479","00:44:24:24","00:44:26:12","He even beat the Crown Prince with that."
"1","4","480","00:44:27:13","00:44:29:22","He broke His Royal Highness' sword."
"1","4","481","00:44:30:12","00:44:32:13","Despite having mastered Ryusu long ago,"
"1","4","482","00:44:32:15","00:44:34:04","he was defeated by Uk."
"1","4","483","00:44:35:17","00:44:37:23","Cho-yeon, stop intervening."
"1","4","484","00:44:39:02","00:44:40:11","Yes, Mother."
"1","4","485","00:44:41:08","00:44:46:02","Uk, did you really fight the Crown Prince?"
"1","4","486","00:44:46:17","00:44:48:11","He did not start it first."
"1","4","487","00:44:48:12","00:44:50:09","Did you fight him?"
"1","4","488","00:44:52:10","00:44:53:12","I did."
"1","4","489","00:44:54:20","00:44:57:13","His Royal Highness wanted
to take the Gwanju's sword."
"1","4","490","00:44:57:15","00:44:59:12","It was a bet, my lord."
"1","4","491","00:45:00:04","00:45:02:03","Even the Crown Prince forgave him."
"1","4","492","00:45:03:09","00:45:07:16","Despite his sword having broken,
Uk still threatened him with that sword!"
"1","4","493","00:45:07:18","00:45:10:14","He put the Crown Prince's life in danger."
"1","4","494","00:45:10:16","00:45:11:16","We were there too."
"1","4","495","00:45:12:19","00:45:13:22","We stopped him beforehand."
"1","4","496","00:45:13:24","00:45:16:00","That means the four of you watched"
"1","4","497","00:45:16:02","00:45:18:06","as His Royal Highness was ridiculed."
"1","4","498","00:45:20:17","00:45:23:17","This is an insult to the royal family!"
"1","4","499","00:45:26:18","00:45:28:13","Lock him up."
"1","4","500","00:45:31:09","00:45:33:13","He is uncontrollable and dangerous."
"1","4","501","00:45:33:16","00:45:34:19","Yes, my lord."
"1","4","502","00:45:54:05","00:45:56:04","As soon as his gate of energy was opened,"
"1","4","503","00:45:56:06","00:46:00:04","Jang Uk immediately wielded
his sword at the Crown Prince."
"1","4","504","00:46:03:04","00:46:06:00","Cheonbugwan will not let this slide."
"1","4","505","00:47:06:01","00:47:08:21","Have you still not received treatment?
You bled a lot."
"1","4","506","00:47:11:06","00:47:13:15","How is your arm?"
"1","4","507","00:47:17:08","00:47:19:13","The binding bracelet hinders its movement."
"1","4","508","00:47:20:09","00:47:21:15","But I am fine."
"1","4","509","00:47:23:09","00:47:26:13","You managed to turn
Master Heo's torrent of energy into yours"
"1","4","510","00:47:26:15","00:47:28:03","in a short period of time."
"1","4","511","00:47:29:07","00:47:30:12","I am truly impressed."
"1","4","512","00:47:33:03","00:47:35:01","It felt like my body was on fire."
"1","4","513","00:47:35:16","00:47:38:02","Then it felt like I was covered in ice."
"1","4","514","00:47:39:21","00:47:42:02","What about the wounds from the flogging?"
"1","4","515","00:47:42:04","00:47:43:13","Are you still in pain?"
"1","4","516","00:47:46:09","00:47:50:10","It seems like the flogging
helped surge the energy."
"1","4","517","00:47:52:09","00:47:54:12","The Crown Prince had landed many hits."
"1","4","518","00:47:56:11","00:47:59:14","Then I felt a surge within me."
"1","4","519","00:47:59:16","00:48:01:00","That is when I unsheathed it."
"1","4","520","00:48:03:10","00:48:04:10","Right."
"1","4","521","00:48:05:04","00:48:09:15","You were always
a quick learner compared to others."
"1","4","522","00:48:10:19","00:48:14:15","You even learned to walk and run
sooner than Dang-gu did."
"1","4","523","00:48:15:09","00:48:17:17","You could also talk before he could."
"1","4","524","00:48:18:21","00:48:20:06","I still remember that."
"1","4","525","00:48:21:01","00:48:24:13","When I did not know what it meant
to have a blocked gate of energy,"
"1","4","526","00:48:26:03","00:48:28:16","I thought I would become
the most powerful person."
"1","4","527","00:48:34:00","00:48:35:07","Uk."
"1","4","528","00:48:36:18","00:48:40:19","You are intelligent
and pick up things quickly."
"1","4","529","00:48:43:07","00:48:47:14","How about you join our trade
and learn how to do business?"
"1","4","530","00:48:48:04","00:48:52:21","Or Master Heo can take you under his wing
and teach you the art of medicine."
"1","4","531","00:48:57:16","00:48:58:17","No, my lord."
"1","4","532","00:49:01:18","00:49:04:24","I am going to train in Jeongjingak
and become a mage."
"1","4","533","00:49:05:16","00:49:06:18","Why?"
"1","4","534","00:49:07:17","00:49:10:10","Because that is what your father did?"
"1","4","535","00:49:12:08","00:49:15:12","Do you desire to become
the next Gwanju of Cheonbugwan?"
"1","4","536","00:49:16:04","00:49:18:22","Yes, my lord. And I will be."
"1","4","537","00:49:19:24","00:49:21:15","I will take his place"
"1","4","538","00:49:21:17","00:49:24:18","and prove it to all those scumbags
who denied that I was his son."
"1","4","539","00:49:26:08","00:49:28:06","-I will make them speechless.
-You…"
"1","4","540","00:49:30:11","00:49:31:24","are not"
"1","4","541","00:49:33:05","00:49:34:07","his son."
"1","4","542","00:49:37:16","00:49:38:23","You are"
"1","4","543","00:49:39:16","00:49:42:21","the result of your mother's love affair."
"1","4","544","00:49:44:23","00:49:48:08","To show our respect to your late mother,
we let you into the Jang family."
"1","4","545","00:49:48:10","00:49:51:05","But we cannot allow you
to lead Cheonbugwan after your father."
"1","4","546","00:49:51:06","00:49:54:10","So stop dreaming of becoming…"
"1","4","547","00:49:57:11","00:49:58:10","like your father."
"1","4","548","00:49:59:21","00:50:03:05","Just stay a clueless Young Master"
"1","4","549","00:50:03:22","00:50:06:11","of the Jang family."
"1","4","550","00:50:08:08","00:50:09:11","If you do,"
"1","4","551","00:50:11:05","00:50:13:07","we will continue to take care of you."
"1","4","552","00:50:20:24","00:50:22:01","Then…"
"1","4","553","00:50:25:05","00:50:26:21","Then who is my real father?"
"1","4","554","00:50:29:15","00:50:33:12","How would anyone know
whom your late mother…"
"1","4","555","00:50:36:03","00:50:37:22","had an affair with?"
"1","4","556","00:51:12:10","00:51:16:04","Uk probably has a lot on his mind.
You should let him be."
"1","4","557","00:51:22:21","00:51:24:18","Make sure he finishes his food."
"1","4","558","00:51:34:13","00:51:37:10","Maidservant Kim told me to make sure
you finished your meal."
"1","4","559","00:51:41:02","00:51:42:11","Did he scold you again?"
"1","4","560","00:51:44:20","00:51:47:08","I thought you were used to being scolded…"
"1","4","561","00:51:59:17","00:52:00:21","It was not me."
"1","4","562","00:52:00:23","00:52:04:06","I do not think they have fixed the door
since that incident."
"1","4","563","00:52:06:23","00:52:07:21","Do not move."
"1","4","564","00:52:09:16","00:52:10:24","Just stay there."
"1","4","565","00:52:14:18","00:52:16:19","It might all crumble down."
"1","4","566","00:52:19:05","00:52:20:19","So just stay there."
"1","4","567","00:52:33:17","00:52:36:17","Why did you not dodge his blade?"
"1","4","568","00:52:37:18","00:52:38:19","Was it because"
"1","4","569","00:52:39:07","00:52:41:18","you needed another reason to kick him out?"
"1","4","570","00:52:42:19","00:52:44:19","I deserve it."
"1","4","571","00:52:44:21","00:52:48:11","After all, I broke his heart."
"1","4","572","00:52:50:01","00:52:54:08","Breaking his heart must be more painful
than getting stabbed."
"1","4","573","00:52:56:04","00:52:57:07","Maidservant Kim."
"1","4","574","00:52:58:03","00:53:03:03","You said there were rumors
about how I was Uk's father, right?"
"1","4","575","00:53:03:17","00:53:05:15","What if I just said"
"1","4","576","00:53:06:06","00:53:10:08","that I was indeed his father?"
"1","4","577","00:53:14:03","00:53:16:08","I will step down from my position."
"1","4","578","00:53:17:24","00:53:20:07","Then I will have my own little business"
"1","4","579","00:53:21:13","00:53:23:16","and do trading with Uk."
"1","4","580","00:53:24:06","00:53:27:00","Songrim needs its leader."
"1","4","581","00:53:29:00","00:53:30:14","Then how about I say"
"1","4","582","00:53:31:12","00:53:33:13","that I am his mother?"
"1","4","583","00:53:34:08","00:53:35:13","I think it would be better"
"1","4","584","00:53:35:15","00:53:39:02","if Uk and I went to the hometown
where Lady Do-hwa and I grew up."
"1","4","585","00:53:41:14","00:53:44:07","That cannot happen."
"1","4","586","00:53:45:23","00:53:50:11","Uk takes after Do-hwa. That is why"
"1","4","587","00:53:51:14","00:53:53:21","he is so good-looking."
"1","4","588","00:53:54:23","00:53:56:03","Who would believe you…"
"1","4","589","00:53:58:11","00:54:00:00","if you said you were his mother?"
"1","4","590","00:54:02:05","00:54:03:05","Hold on."
"1","4","591","00:54:04:00","00:54:07:21","Are you saying
he should be ugly if I was his mother?"
"1","4","592","00:54:08:21","00:54:11:06","In that case,
you cannot be his father either."
"1","4","593","00:54:11:08","00:54:12:20","Of course, I can."
"1","4","594","00:54:13:14","00:54:16:01","Jang Gang and I
have always been neck and neck…"
"1","4","595","00:54:20:07","00:54:22:17","when it came to our looks."
"1","4","596","00:54:25:21","00:54:26:24","No, you lost."
"1","4","597","00:54:27:13","00:54:29:02","You cannot hold a candle to him."
"1","4","598","00:54:29:04","00:54:33:07","Do-hwa said she loved everything
about you except for your looks."
"1","4","599","00:54:33:09","00:54:35:13","Do not put words in her mouth!"
"1","4","600","00:54:36:19","00:54:38:15","You did not even flinch
when you got stabbed."
"1","4","601","00:54:38:17","00:54:40:24","But I guess hearing
that you are ugly is quite painful."
"1","4","602","00:54:41:01","00:54:42:07","The pain"
"1","4","603","00:54:43:21","00:54:45:21","runs deep."
"1","4","604","00:54:45:23","00:54:47:15","Does your wound hurt?"
"1","4","605","00:54:47:17","00:54:50:06","Stay still.
You will break open the wound again."
"1","4","606","00:54:52:07","00:54:53:12","We share…"
"1","4","607","00:54:55:17","00:54:57:18","the same pain"
"1","4","608","00:54:59:06","00:55:01:21","of not having our feelings reciprocated"
"1","4","609","00:55:01:23","00:55:04:10","by the ones we loved."
"1","4","610","00:55:04:23","00:55:06:08","So let us"
"1","4","611","00:55:07:14","00:55:09:00","not hurt each other."
"1","4","612","00:55:10:20","00:55:14:09","I admit that I did not mean what I said."
"1","4","613","00:55:14:11","00:55:15:21","You are…"
"1","4","614","00:55:17:24","00:55:18:24","good…"
"1","4","615","00:55:22:04","00:55:23:07","Good…"
"1","4","616","00:55:24:13","00:55:26:00","Good-looking."
"1","4","617","00:55:28:10","00:55:32:11","You are also indeed"
"1","4","618","00:55:33:18","00:55:34:23","good…"
"1","4","619","00:55:36:02","00:55:39:07","Good-looking."
"1","4","620","00:55:47:00","00:55:49:24","Let me tend to your wound."
"1","4","621","00:55:50:15","00:55:51:21","It hurts."
"1","4","622","00:55:52:24","00:55:54:05","Goodness."
"1","4","623","00:55:55:06","00:55:56:23","A bit below."
"1","4","624","00:55:57:00","00:55:58:14","That is right."
"1","4","625","00:55:58:16","00:56:01:07","-Gosh.
-Goodness."
"1","4","626","00:56:10:02","00:56:11:13","Jang Uk seems to be the owner"
"1","4","627","00:56:11:15","00:56:13:15","of the Spirit Plaque from Chwiseonru."
"1","4","628","00:56:14:22","00:56:15:22","Jang Uk?"
"1","4","629","00:56:15:24","00:56:18:19","He was flogged recently
after losing Songrim's Spirit Plaque."
"1","4","630","00:56:18:21","00:56:22:15","And I heard
his maid frequented this place."
"1","4","631","00:56:25:16","00:56:28:11","That girl from Songrim is his maid."
"1","4","632","00:56:29:16","00:56:32:21","And she was at the inn that day."
"1","4","633","00:56:35:05","00:56:36:12","Could she be"
"1","4","634","00:56:37:11","00:56:38:11","Naksu?"
"1","4","635","00:56:42:13","00:56:45:17","Are we still far away from Cheonbugwan?"
"1","4","636","00:56:49:02","00:56:52:11","I think I will be petrified at this rate."
"1","4","637","00:56:53:08","00:56:55:01","We will hurry. Please stay strong."
"1","4","638","00:56:55:15","00:56:57:13","You must not run wild right now."
"1","4","639","00:56:58:10","00:57:01:00","My lord, are you all right?"
"1","4","640","00:57:28:24","00:57:31:15","Let us just go back."
"1","4","641","00:57:52:07","00:57:56:22","This arm of yours reached Ryusu"
"1","4","642","00:57:56:24","00:57:59:09","in that short period of time."
"1","4","643","00:58:00:19","00:58:03:24","You sure are as bright as your father."
"1","4","644","00:58:06:21","00:58:08:07","Jin Mu from Cheonbugwan"
"1","4","645","00:58:08:10","00:58:12:08","only picked a fight because he realized
he will never become the next Gwanju."
"1","4","646","00:58:12:10","00:58:14:14","He has realized that you,"
"1","4","647","00:58:14:16","00:58:17:17","the eldest son of the Jang family,
would become the next Gwanju."
"1","4","648","00:58:26:07","00:58:29:04","My uncle's wound was not that deep."
"1","4","649","00:58:29:06","00:58:30:17","Do not worry about him."
"1","4","650","00:58:30:19","00:58:34:06","I will have a word with Jin Mu."
"1","4","651","00:58:34:08","00:58:35:09","All right?"
"1","4","652","00:58:41:10","00:58:42:23","Take good care of him."
"1","4","653","00:59:11:09","00:59:13:08","You always put Uk in danger."
"1","4","654","00:59:15:00","00:59:16:16","You were there when he was poisoned"
"1","4","655","00:59:16:19","00:59:19:15","and during the confrontation
with the Crown Prince."
"1","4","656","00:59:21:20","00:59:25:09","So do you want to separate me from him?"
"1","4","657","00:59:25:11","00:59:26:17","I cannot do that."
"1","4","658","00:59:30:00","00:59:32:06","He got what he wanted every time."
"1","4","659","00:59:32:21","00:59:34:16","And you risked your life to save him."
"1","4","660","00:59:41:08","00:59:43:04","This is his father's sword."
"1","4","661","00:59:43:07","00:59:44:24","Take it with you."
"1","4","662","01:00:13:11","01:00:15:12","I cannot tolerate this any longer."
"1","4","663","01:00:15:14","01:00:17:06","How long will this pity party last?"
"1","4","664","01:00:24:05","01:00:25:10","Get up."
"1","4","665","01:00:37:16","01:00:40:21","You received a powerful torrent of energy,
and it surged within you."
"1","4","666","01:00:41:14","01:00:45:09","It took you merely ten days
when it would take ten years for others."
"1","4","667","01:00:45:11","01:00:47:11","-If you keep training--
-Forget it."
"1","4","668","01:00:47:14","01:00:48:24","I will not do it."
"1","4","669","01:00:51:24","01:00:53:17","Have Park Jin's few words dispirited you?"
"1","4","670","01:00:54:11","01:00:56:13","So all this was just an act of stupidity."
"1","4","671","01:00:56:15","01:00:59:12","No wonder you look so hopeless.
You are just too weak!"
"1","4","672","01:00:59:14","01:01:02:09","Yes, I am.
So I am not going to do anything."
"1","4","673","01:01:02:11","01:01:03:22","So just be quiet."
"1","4","674","01:01:05:17","01:01:07:08","Just shut up and do not bother me."
"1","4","675","01:01:15:04","01:01:17:09","I do not need a pupil
who will not do anything."
"1","4","676","01:01:21:17","01:01:23:07","Then do not be my master."
"1","4","677","01:01:24:10","01:01:25:23","Just be my maid."
"1","4","678","01:01:27:00","01:01:28:23","Annoy me again, and I will sell you off."
"1","4","679","01:02:08:02","01:02:09:05","Young Master."
"1","4","680","01:02:11:10","01:02:16:01","My young master is too troubled
and will not drink any water."
"1","4","681","01:02:16:03","01:02:18:02","Can you please help?"
"1","4","682","01:02:18:04","01:02:19:19","What can I do?"
"1","4","683","01:02:20:11","01:02:22:06","It is best that my uncle resolves this."
"1","4","684","01:02:22:09","01:02:25:15","Master Heo said he would step up."
"1","4","685","01:02:25:17","01:02:29:10","Please ask him to meet with Jin Mu
and put an end to this immediately."
"1","4","686","01:02:34:04","01:02:38:20","I came here today because I am concerned"
"1","4","687","01:02:38:23","01:02:41:08","that you exacerbated a trivial issue."
"1","4","688","01:02:41:10","01:02:45:20","How could threatening
the Crown Prince be deemed trivial?"
"1","4","689","01:02:48:08","01:02:51:12","That is why our leader locked him away."
"1","4","690","01:02:52:03","01:02:54:22","Songrim will give him
the punishment he deserves."
"1","4","691","01:02:54:24","01:02:57:20","Songrim cannot punish him
when this concerns the royal family."
"1","4","692","01:02:58:13","01:03:02:07","Since Cheonbugwan is in charge,
we will punish him here."
"1","4","693","01:03:03:00","01:03:05:03","What will you do with him?"
"1","4","694","01:03:05:05","01:03:09:01","Since he threatened the Crown Prince,
he deserves to be beheaded."
"1","4","695","01:03:11:07","01:03:15:04","However, we cannot kill
the Gwanju's one and only son."
"1","4","696","01:03:15:20","01:03:19:16","So we ought to cut off the arm
that threatened the Crown Prince."
"1","4","697","01:03:20:08","01:03:22:06","Cut off his arm?"
"1","4","698","01:03:22:08","01:03:23:22","It must have hurt your pride"
"1","4","699","01:03:23:24","01:03:26:05","that your pupil could not put up a fight"
"1","4","700","01:03:26:07","01:03:29:00","against Uk whose gate of energy
had only been open for ten days."
"1","4","701","01:03:29:02","01:03:31:22","You fool, I was generous enough
to save you two's faces."
"1","4","702","01:03:31:24","01:03:34:05","So I was going to be nice about this."
"1","4","703","01:03:34:07","01:03:35:23","But you have gone insane."
"1","4","704","01:03:36:00","01:03:39:19","Let Cheonbugwan determine
if it is me who is crazy or Jang Uk."
"1","4","705","01:03:39:21","01:03:42:22","-You little--
-Master, please."
"1","4","706","01:03:44:16","01:03:47:08","Their fight was consensual."
"1","4","707","01:03:47:22","01:03:50:06","Uk's maid witnessed it all
from the beginning."
"1","4","708","01:03:53:06","01:03:55:00","It was a fair fight."
"1","4","709","01:03:56:06","01:04:00:22","If you cannot believe us,
let them fight again."
"1","4","710","01:04:05:04","01:04:08:19","Fight again? That is a good idea."
"1","4","711","01:04:10:06","01:04:13:06","Since you claim
he was not threatening the Crown Prince"
"1","4","712","01:04:13:08","01:04:14:23","and that it was a fair fight,"
"1","4","713","01:04:15:20","01:04:18:19","how about we have an official duel?"
"1","4","714","01:04:19:09","01:04:21:17","A duel between the Crown Prince and Uk?"
"1","4","715","01:04:22:06","01:04:25:05","If you cannot do that, hand Uk over to us."
"1","4","716","01:04:25:07","01:04:26:18","But if you accept this,"
"1","4","717","01:04:26:20","01:04:31:06","we will not ask anyone to take
responsibility even if someone dies."
"1","4","718","01:04:32:02","01:04:34:12","As per the Daeho mages' customs."
"1","4","719","01:04:45:10","01:04:48:05","We had come here to resolve it,
but look what we have done."
"1","4","720","01:04:48:20","01:04:52:24","That sly snake got the better of me."
"1","4","721","01:04:53:01","01:04:56:01","Uk will die if they have an official duel.
What should we do?"
"1","4","722","01:04:56:03","01:04:57:11","Do not worry."
"1","4","723","01:04:57:12","01:04:59:21","The Crown Prince
will not take up the challenge."
"1","4","724","01:05:00:23","01:05:03:11","Ever since Master Seo Gyeong
founded Songrim,"
"1","4","725","01:05:03:14","01:05:06:23","the royal family and the mages
have never dueled before."
"1","4","726","01:05:07:00","01:05:08:13","Both sides have kept"
"1","4","727","01:05:08:15","01:05:13:12","this unspoken rule so they would not waste
their energy on each other."
"1","4","728","01:05:14:01","01:05:15:03","There is no way"
"1","4","729","01:05:15:06","01:05:18:15","the Crown Prince
would break that and fight Uk."
"1","4","730","01:05:27:15","01:05:29:08","Please take up the challenge."
"1","4","731","01:05:30:12","01:05:34:17","I do not see why I need to go against
Songrim just because of that fool."
"1","4","732","01:05:34:20","01:05:38:20","Thanks to them, they will not be able
to point their fingers at us."
"1","4","733","01:05:38:22","01:05:43:04","Show Songrim exactly how strong you are."
"1","4","734","01:06:03:08","01:06:05:10","They are royal guards
and Cheonbugwan's men."
"1","4","735","01:06:06:00","01:06:07:04","What is going on?"
"1","4","736","01:06:07:19","01:06:09:19","Darn it, Master Heo."
"1","4","737","01:06:10:14","01:06:12:13","He said nothing would happen."
"1","4","738","01:06:12:15","01:06:14:07","What is all this?"
"1","4","739","01:06:15:04","01:06:16:17","What should we do with Uk?"
"1","4","740","01:06:19:17","01:06:22:14","I do not understand why they are here."
"1","4","741","01:06:22:16","01:06:26:07","I was going to talk to you about it."
"1","4","742","01:06:26:09","01:06:28:13","But Jin Mu beat me to it."
"1","4","743","01:06:29:23","01:06:31:02","Jin Mu?"
"1","4","744","01:06:31:22","01:06:34:06","Did something happen again?"
"1","4","745","01:06:36:03","01:06:37:14","Darn it!"
"1","4","746","01:06:37:16","01:06:39:12","The Crown Prince"
"1","4","747","01:06:39:14","01:06:42:06","has challenged Jang Uk to a duel."
"1","4","748","01:06:44:12","01:06:48:11","The Assistant Gwanju said
we should transfer Jang Uk to Cheonbugwan"
"1","4","749","01:06:48:13","01:06:50:24","if he refused the challenge."
"1","4","750","01:06:51:13","01:06:54:11","Jang Uk is already locked up in here."
"1","4","751","01:06:56:07","01:06:59:20","Transfer to Cheonbugwan?
What is this about?"
"1","4","752","01:06:59:22","01:07:01:15","Please ask Master Heo."
"1","4","753","01:07:02:09","01:07:05:17","I was told
they had already agreed on this."
"1","4","754","01:07:14:12","01:07:17:11","Uk, get up. You need to get out of here."
"1","4","755","01:07:18:05","01:07:19:07","What is it?"
"1","4","756","01:07:19:09","01:07:22:18","There is no time to explain.
If you do not go, you will lose your arm."
"1","4","757","01:07:23:16","01:07:25:10","No, you could even die."
"1","4","758","01:07:26:00","01:07:27:07","-What?
-Young Master."
"1","4","759","01:07:27:21","01:07:29:10","Things have gotten serious."
"1","4","760","01:07:29:12","01:07:32:00","Stay here,
and you will lose an arm or your life."
"1","4","761","01:07:33:01","01:07:34:12","Will you still do nothing?"
"1","4","762","01:07:45:21","01:07:50:10","I will go to the royal palace with Jang Uk
and meet with the Crown Prince."
"1","4","763","01:07:50:24","01:07:52:23","Uk will be here soon."
"1","4","764","01:07:57:13","01:07:58:12","Where is Uk?"
"1","4","765","01:07:58:14","01:08:01:20","He is not in the secret room.
I think he fled."
"1","4","766","01:08:02:13","01:08:03:13","What?"
