season,episode,number_line,timecode_in,timecode_out,text
1,18,195,00:18:34:16,00:18:36:09,I am sorry.
1,18,196,00:18:36:11,00:18:37:13,Let me get a new one.
1,18,197,00:18:38:01,00:18:41:10,"No. I do not need
to be servile any longer."
1,18,198,00:18:41:12,00:18:42:23,"- Mu-deok.
- Yes, young master."
1,18,199,00:18:43:13,00:18:45:23,The table is dirty. Wipe it clean.
1,18,200,00:18:46:01,00:18:48:04,I do not hesitate to be subservient.
1,18,201,00:18:48:18,00:18:50:08,Have I become Mu-deok to the bone?
1,18,202,00:18:56:03,00:18:57:19,I am no longer Mu-deok.
1,18,203,00:18:57:21,00:18:58:21,Mu-deok.
1,18,204,00:19:04:00,00:19:06:23,"We have not eaten anything all day
due to the Unanimous Assembly."
1,18,205,00:19:07:00,00:19:08:10,Do you have any food?
1,18,206,00:19:09:02,00:19:11:18,"The sujebi we have
as a late-night snack is tasty."
1,18,207,00:19:11:20,00:19:12:20,Can you make some?
1,18,208,00:19:19:12,00:19:21:23,"I will only be Mu-deok
until I make this dish."
1,18,209,00:19:22:16,00:19:26:07,"After this, I will no longer be her."
1,18,210,00:19:27:09,00:19:29:17,"Once I can shift souls,"
1,18,211,00:19:29:19,00:19:32:04,I can choose any body I want.
1,18,212,00:19:34:10,00:19:35:24,I could even be the King.
1,18,213,00:19:43:16,00:19:45:04,Or should I kill my enemy
1,18,214,00:19:45:06,00:19:47:15,and take over his body?
1,18,215,00:19:56:19,00:19:57:24,How distasteful.
1,18,216,00:19:59:05,00:20:01:11,I would rather choose Park Jin.
1,18,217,00:20:11:11,00:20:13:09,I can pick any body I want.
1,18,218,00:20:13:24,00:20:15:12,Let me think this through.
1,18,219,00:20:16:24,00:20:18:17,This is perfect.
1,18,220,00:20:18:20,00:20:21:02,"It would be a waste
to make sujebi with this."
1,18,221,00:20:21:04,00:20:22:19,Should I make noodles instead?
1,18,222,00:20:22:21,00:20:24:20,Uk prefers noodles.
1,18,223,00:20:30:14,00:20:32:16,I do get a very faint taste of it.
1,18,224,00:20:39:10,00:20:43:08,"This will be the last meal
Mu-deok makes for her young master."
1,18,225,00:20:53:07,00:20:54:21,"- Young Master.
- Yes?"
1,18,226,00:20:56:06,00:20:59:01,I made some noodles. Go and have some.
1,18,227,00:20:59:03,00:21:00:08,Sure.
1,18,228,00:21:04:01,00:21:07:10,"As your maid, I shall leave you now."
1,18,229,00:21:09:08,00:21:10:12,And…
1,18,230,00:21:12:09,00:21:14:14,"this will be the end, my pupil."
1,18,231,00:21:16:06,00:21:17:07,The end?
1,18,232,00:21:19:00,00:21:21:01,You probably did not realize it.
1,18,233,00:21:21:20,00:21:23:11,But we are inside the ice stone.
1,18,234,00:21:24:03,00:21:26:13,"I regained my power like I did
back at Lake Gyeongcheondaeho."
1,18,235,00:21:28:23,00:21:30:19,I will use this ice stone to shift souls
1,18,236,00:21:31:18,00:21:33:09,and leave this body.
1,18,237,00:21:35:09,00:21:36:16,Are you saying
1,18,238,00:21:37:17,00:21:39:09,you will not ever see me again?
1,18,239,00:21:39:11,00:21:41:08,We agreed that it would be the end
1,18,240,00:21:41:23,00:21:43:22,once I regained my power.
1,18,241,00:21:43:24,00:21:46:21,"But we agreed
to talk about our future as well."
1,18,242,00:21:53:21,00:21:55:08,There is…
1,18,243,00:21:57:13,00:21:58:19,no other future for us.
1,18,244,00:22:07:20,00:22:09:21,"Earn one, and lose the other."
1,18,245,00:22:09:23,00:22:12:20,That is the burden you will have to carry.
1,18,246,00:22:14:07,00:22:16:10,"If I need to lose you to regain my power,"
1,18,247,00:22:18:00,00:22:19:10,I will bear it.
1,18,248,00:22:31:17,00:22:33:15,"- Young Master.
- Yes?"
1,18,249,00:22:33:17,00:22:35:19,I made some noodles. Go and have some.
1,18,250,00:22:36:13,00:22:38:01,"- And...
- Mu-deok."
1,18,251,00:22:38:03,00:22:40:05,I think the barrier around Jeongjingak
1,18,252,00:22:40:07,00:22:42:04,is actually the ice stone.
1,18,253,00:22:42:19,00:22:43:19,What?
1,18,254,00:22:44:05,00:22:46:17,"That is not something
he should have realized."
1,18,255,00:22:48:05,00:22:50:12,"They said the ice stone
was water, fire, and wind."
1,18,256,00:22:51:00,00:22:53:03,"I think we are trapped
within a force created by wind."
1,18,257,00:22:53:22,00:22:56:09,"If we are indeed inside the ice stone,"
1,18,258,00:22:56:22,00:23:00:06,"could there be a way to take the ice stone
without anyone knowing?"
1,18,259,00:23:02:24,00:23:04:04,I am not sure.
1,18,260,00:23:04:06,00:23:05:22,"After all, I have reached Chisu."
1,18,261,00:23:06:15,00:23:08:13,"Could I snatch it
like I did with the Golden Fish?"
1,18,262,00:23:08:13,00:23:11:00,Your current power cannot hold a candle
1,18,263,00:23:11:14,00:23:12:20,to the ice stone.
1,18,264,00:23:15:02,00:23:18:09,"I wish you had regained your power
like you did at Lake Gyeongcheondaeho."
1,18,265,00:23:21:04,00:23:22:14,You would be able to do it.
1,18,266,00:23:25:18,00:23:27:11,What if I regained my power
1,18,267,00:23:28:02,00:23:30:07,and took the ice stone with me?
1,18,268,00:23:32:06,00:23:34:24,"If caught, you may even be killed for it."
1,18,269,00:23:36:05,00:23:37:10,Are you not afraid?
1,18,270,00:23:37:12,00:23:40:05,The fact that you could run away with it
1,18,271,00:23:40:07,00:23:42:05,is always a possibility.
1,18,272,00:23:43:04,00:23:47:01,"And I already told you
that I was going to take responsibility."
1,18,273,00:23:52:02,00:23:53:04,"However,"
1,18,274,00:23:54:00,00:23:55:13,I am still a bit afraid.
1,18,275,00:23:56:23,00:24:01:09,"I am scared that you may break our promise
and abandon me without even looking back."
1,18,276,00:24:03:12,00:24:04:12,Master.
1,18,277,00:24:04:13,00:24:08:05,"Please do not abandon me.
If you do, I will cry a river."
1,18,278,00:24:10:24,00:24:14:16,"You say such embarrassing things
so openly."
1,18,279,00:24:15:24,00:24:17:24,You will regret it when you look back.
1,18,280,00:24:20:08,00:24:23:06,"I can always say such things
if I endure the embarrassment."
1,18,281,00:24:23:08,00:24:26:23,"But I can never turn back time
even if I regret something."
1,18,282,00:24:28:14,00:24:31:07,"Master, endure the embarrassment"
1,18,283,00:24:31:09,00:24:32:22,and be honest with yourself.
1,18,284,00:24:32:24,00:24:35:22,"That way, you will not regret anything."
1,18,285,00:24:41:18,00:24:44:00,"- Jang Uk, I...
- Young Master Jang."
1,18,286,00:24:47:16,00:24:48:18,I will be right there.
1,18,287,00:24:49:12,00:24:51:14,"She has the key
to the room of forbidden books."
1,18,288,00:24:51:16,00:24:54:08,"Since we are here,
I want to look up some things."
1,18,289,00:24:55:09,00:24:56:11,"Right, here."
1,18,290,00:25:02:07,00:25:03:22,Have it all. Do not let others find out.
1,18,291,00:25:29:17,00:25:33:07,"Are you looking
for forbidden books regarding sorcery?"
1,18,292,00:25:33:09,00:25:35:12,"Yes, I heard that my father stored"
1,18,293,00:25:35:14,00:25:39:00,"all the sorcery books that he had gotten
from a shaman here."
1,18,294,00:25:40:20,00:25:42:08,I want to look for them.
1,18,295,00:25:45:10,00:25:47:10,So they were Lord Jang Gang's.
1,18,296,00:25:48:12,00:25:49:24,I will help you.
1,18,297,00:25:50:01,00:25:53:12,"I can do it alone.
You can leave the key with me and go."
1,18,298,00:25:54:23,00:25:57:09,My grandfather entrusted me with it.
1,18,299,00:25:57:11,00:25:59:10,"How can I trust
that you will keep it safe?"
1,18,300,00:25:59:12,00:26:03:13,"You are right. I am not that trustworthy.
You can keep an eye on me."
1,18,301,00:26:21:08,00:26:23:10,"Attention, everyone."
1,18,302,00:26:24:03,00:26:28:18,"We have enough spare rooms
and food at Jeongjingak."
1,18,303,00:26:28:20,00:26:32:06,So do not worry too much.
1,18,304,00:26:32:08,00:26:33:10,Let us remain calm.
1,18,305,00:26:33:12,00:26:34:15,All right?
1,18,306,00:26:43:16,00:26:46:15,Go to Gisan and summon everyone there.
1,18,307,00:26:46:17,00:26:49:11,"We deserve some power
from the ice stone as well."
1,18,308,00:26:49:13,00:26:50:15,"Yes, master."
1,18,309,00:26:53:18,00:26:55:23,Summon everyone who can cast spells.
1,18,310,00:26:56:00,00:26:57:22,Even children and the elderly.
1,18,311,00:26:57:24,00:26:59:06,"- Yes, my lord.
- Yes, my lord."
1,18,312,00:27:07:04,00:27:10:07,"Summon all the mages in Cheonbugwan
to Songrim."
1,18,313,00:27:10:09,00:27:12:23,"A fight could break out
over the ice stone."
1,18,314,00:27:13:10,00:27:14:23,We need to be prepared.
1,18,315,00:27:15:00,00:27:16:05,"Yes, Your Highness."
1,18,316,00:27:23:24,00:27:24:21,Your Majesty.
1,18,317,00:27:24:23,00:27:26:19,You do not look well.
1,18,318,00:27:26:21,00:27:28:21,You should go back to the palace.
1,18,319,00:27:29:17,00:27:32:18,I must witness it myself.
1,18,320,00:27:33:19,00:27:35:06,"Since we have the ice stone,"
1,18,321,00:27:36:09,00:27:38:07,the King's Star will appear as well.
1,18,322,00:27:53:12,00:27:56:24,"Everyone must be waiting
for Words of the Heart."
1,18,323,00:27:58:12,00:27:59:21,Let us hurry.
1,18,324,00:28:08:09,00:28:09:10,Master.
1,18,325,00:28:09:13,00:28:10:22,Here is Words of the Heart.
1,18,326,00:28:10:24,00:28:12:20,That is not the priority right now.
1,18,327,00:28:12:22,00:28:14:17,"A barrier has been created
around Jeongjingak."
1,18,328,00:28:15:06,00:28:16:10,Pardon?
1,18,329,00:28:24:08,00:28:26:03,Will I eventually get caught?
1,18,330,00:28:28:07,00:28:30:08,Then I will meet my demise.
1,18,331,00:28:52:00,00:28:53:08,It is a honey biscuit.
1,18,332,00:28:54:04,00:28:57:01,You were barely eating. Please have some.
1,18,333,00:29:01:15,00:29:03:07,Thank you.
1,18,334,00:29:05:04,00:29:08:06,"Were you surprised to find out
that I was the Jin family's daughter?"
1,18,335,00:29:08:19,00:29:11:18,"When we first met,
I hadn't found my parents yet."
1,18,336,00:29:13:03,00:29:14:13,This is your umbrella.
1,18,337,00:29:16:04,00:29:18:10,I have kept it with me at all times.
1,18,338,00:29:18:12,00:29:20:17,"I thought you would recognize it
if we met again."
1,18,339,00:29:24:00,00:29:27:03,"Assistant Gwanju Jin Mu
helped you find your parents?"
1,18,340,00:29:27:05,00:29:28:05,Yes.
1,18,341,00:29:30:04,00:29:34:10,"Please do not tell him
that you and I have met in the past."
1,18,342,00:29:36:15,00:29:38:17,"If my mother hears about it,"
1,18,343,00:29:38:19,00:29:41:10,"she will be heartbroken
by the things I went through."
1,18,344,00:29:43:03,00:29:45:02,Please do not tell him.
1,18,345,00:29:46:13,00:29:48:16,Everyone who knew her has been killed.
1,18,346,00:29:49:06,00:29:50:16,Did she spare me on purpose?
1,18,347,00:29:53:09,00:29:56:12,"Jin Mu does not know
that we know that girl's true identity."
1,18,348,00:29:57:01,00:29:58:07,It will be a great weakness.
1,18,349,00:29:58:19,00:30:02:10,"He must have killed them all
just to hide her identity."
1,18,350,00:30:02:12,00:30:05:06,She will face the same fate eventually.
1,18,351,00:30:05:22,00:30:08:16,"If the Queen is planning
to shift souls with her,"
1,18,352,00:30:09:05,00:30:10:15,they brought her here to be killed.
1,18,353,00:30:10:16,00:30:13:07,"She has no idea
and is doing everything she can."
1,18,354,00:30:13:09,00:30:15:01,He is using her.
1,18,355,00:30:16:06,00:30:18:05,Just like how he used Naksu.
1,18,356,00:30:21:23,00:30:24:03,So-i is a pitiful girl as well.
1,18,357,00:30:26:15,00:30:27:19,Young Master.
1,18,358,00:30:28:09,00:30:29:15,Did you know
1,18,359,00:30:29:17,00:30:32:00,"this umbrella fails
to fulfill its purpose?"
1,18,360,00:30:34:02,00:30:37:07,Look here. It is already torn.
1,18,361,00:30:38:24,00:30:40:01,You are right.
1,18,362,00:30:40:03,00:30:42:11,"I was told to pay a large sum
as it is a high-quality umbrella."
1,18,363,00:30:42:11,00:30:44:06,You must have been fooled.
1,18,364,00:30:50:11,00:30:52:00,I am quite gullible.
1,18,365,00:30:52:23,00:30:54:04,Is that so?
1,18,366,00:31:34:13,00:31:36:17,"The soul shifter, Master Kang,
has disappeared?"
1,18,367,00:31:37:08,00:31:40:05,"After feeding on her energy,
he walked out on his own."
1,18,368,00:31:40:18,00:31:43:05,"We could not find him
anywhere in Sejukwon."
1,18,369,00:31:43:07,00:31:46:09,"Since the Unanimous Assembly
was held near the Training Center,"
1,18,370,00:31:46:11,00:31:47:16,I doubt he went there.
1,18,371,00:31:47:18,00:31:49:16,Things have been disorderly all day long.
1,18,372,00:31:49:18,00:31:51:11,We should have spotted him.
1,18,373,00:31:51:13,00:31:54:19,There is one place he could hide
1,18,374,00:31:55:11,00:31:56:20,without being seen.
1,18,375,00:31:59:13,00:32:01:09,Inside the barrier of Jeongjingak.
1,18,376,00:32:02:11,00:32:04:10,He could be there.
1,18,377,00:32:42:08,00:32:43:15,A soul shifter.
1,18,378,00:32:46:14,00:32:48:00,I am with Jin Mu.
1,18,379,00:32:52:21,00:32:54:02,I know you.
1,18,380,00:32:54:19,00:32:56:19,"I saw you shift souls
in the Cheonbugwan Secret Room."
1,18,381,00:32:56:20,00:32:59:02,Your soul shifted out of that old body.
1,18,382,00:33:09:20,00:33:12:24,We are on the same side. Please spare me.
1,18,383,00:33:15:10,00:33:17:10,I need human energy this instant.
1,18,384,00:33:17:12,00:33:19:03,I will find someone for you.
1,18,385,00:33:19:05,00:33:20:24,Would you not prefer feeding
1,18,386,00:33:21:02,00:33:23:14,"on a Jeongjingak mage's energy
instead of mine?"
1,18,387,00:33:24:05,00:33:25:18,"Wait here,"
1,18,388,00:33:25:20,00:33:27:19,and I will lure someone in.
1,18,389,00:33:29:12,00:33:31:14,"- A mage of Jeongjingak?
- Yes."
1,18,390,00:33:31:16,00:33:33:08,"Due to a barrier,"
1,18,391,00:33:33:10,00:33:35:18,"no one can leave
or enter Jeongjingak right now."
1,18,392,00:33:36:08,00:33:38:02,A barrier?
1,18,393,00:33:53:16,00:33:55:00,Young Lady Jin?
1,18,394,00:33:55:15,00:33:57:07,What are you doing there?
1,18,395,00:33:57:09,00:33:59:07,"I was looking for something,"
1,18,396,00:33:59:09,00:34:01:22,"but then I lost the umbrella
that I use for walking."
1,18,397,00:34:03:16,00:34:04:22,There it is.
1,18,398,00:34:41:06,00:34:42:13,I will spare you.
1,18,399,00:34:42:15,00:34:45:03,Go bring more mages.
1,18,400,00:34:45:17,00:34:46:19,"Yes, right."
1,18,401,00:34:50:12,00:34:51:24,Is Seo Yul here
1,18,402,00:34:52:16,00:34:54:05,in Jeongjingak as well?
