season,episode,number_line,timecode_in,timecode_out,text
1,19,227,00:19:48:20,00:19:50:13,Jin Ho-gyeong probably made a mistake
1,19,228,00:19:50:15,00:19:52:16,"since it was her first time
handling the ice stone."
1,19,229,00:19:53:16,00:19:55:02,"When the timing is right,"
1,19,230,00:19:55:22,00:19:58:23,"I will gather the power of the ice stone
using the alchemy of souls."
1,19,231,00:20:01:05,00:20:04:13,"If you do that now,
everyone in Jeongjingak will die."
1,19,232,00:20:04:15,00:20:05:18,"Yes, I know."
1,19,233,00:20:06:07,00:20:07:21,The Crown Prince is there too.
1,19,234,00:20:09:17,00:20:10:21,So?
1,19,235,00:20:12:10,00:20:14:24,"You must wait
until the Crown Prince safely gets out."
1,19,236,00:20:15:01,00:20:16:11,Then you can collect its power.
1,19,237,00:20:16:13,00:20:17:23,What if he cannot get out?
1,19,238,00:20:19:00,00:20:21:01,Am I just supposed to wait and do nothing?
1,19,239,00:20:21:03,00:20:24:16,"What if someone else
takes its power before I do?"
1,19,240,00:20:24:18,00:20:28:07,"Fortunately, no one is doing anything
because everyone is on their guard."
1,19,241,00:20:29:14,00:20:33:12,"First, we must find a way
to save the Crown Prince."
1,19,242,00:20:47:15,00:20:48:19,Mother.
1,19,243,00:20:55:08,00:20:56:17,I must have misheard her.
1,19,244,00:20:57:11,00:20:59:03,"Why would she call me ""Mother""?"
1,19,245,00:21:00:00,00:21:01:04,That is ridiculous.
1,19,246,00:21:08:01,00:21:09:02,People…
1,19,247,00:21:10:17,00:21:12:23,seem more concerned about the ice stone…
1,19,248,00:21:14:23,00:21:17:11,"than the kids who are trapped
inside the barrier."
1,19,249,00:21:19:02,00:21:21:23,"The two of us should try
and break the barrier."
1,19,250,00:21:23:16,00:21:26:14,"If we do anything
without the Unanimous Assembly's consent,"
1,19,251,00:21:27:07,00:21:28:24,there will be another fight.
1,19,252,00:21:30:22,00:21:33:06,The ice stone belongs to Jinyowon.
1,19,253,00:21:33:08,00:21:35:24,"Songrim no longer has the right
to make decisions about it."
1,19,254,00:21:36:01,00:21:37:02,Lady Jin.
1,19,255,00:21:37:15,00:21:41:11,"Is it true that the ice stone
never left the walls of Jinyowon"
1,19,256,00:21:41:13,00:21:43:21,for the past 200 years?
1,19,257,00:21:46:11,00:21:49:04,"You once told me that a Songrim mage
once entered Jinyowon."
1,19,258,00:21:49:17,00:21:50:24,"By any chance,"
1,19,259,00:21:52:24,00:21:54:05,was it Jang Gang?
1,19,260,00:21:58:05,00:21:59:23,I asked you a question.
1,19,261,00:22:00:23,00:22:04:17,"Did Jang Gang ever get his hands
on the ice stone?"
1,19,262,00:22:16:05,00:22:18:03,The baby inside me is not moving.
1,19,263,00:22:18:05,00:22:19:23,I had her inside me for 13 months.
1,19,264,00:22:20:19,00:22:21:24,I cannot let her go like this.
1,19,265,00:22:24:06,00:22:25:12,I must save her.
1,19,266,00:22:26:03,00:22:27:21,I am sorry.
1,19,267,00:22:28:22,00:22:30:14,She is already dead.
1,19,268,00:22:35:19,00:22:37:02,Inside Jinyowon
1,19,269,00:22:38:20,00:22:39:20,lies the ice stone.
1,19,270,00:22:41:18,00:22:43:01,The ice stone?
1,19,271,00:22:43:03,00:22:45:14,"Why act so startled?
You presumed it would be there."
1,19,272,00:22:45:16,00:22:48:24,"You asked me to let you inside Jinyowon
on numerous occasions."
1,19,273,00:22:49:20,00:22:52:11,"I know it was because you wanted
to look for the ice stone."
1,19,274,00:22:56:01,00:22:57:16,I heard the ice stone has the power
1,19,275,00:22:57:18,00:23:01:19,to bring back the souls of the dead.
1,19,276,00:23:03:05,00:23:04:09,I am not powerful enough…
1,19,277,00:23:06:02,00:23:07:20,to control the ice stone.
1,19,278,00:23:08:15,00:23:09:18,"But you, Jang Gang,"
1,19,279,00:23:10:14,00:23:12:17,might have what it takes.
1,19,280,00:23:14:21,00:23:16:23,Are you telling me to perform sorcery?
1,19,281,00:23:17:00,00:23:19:17,I will do anything to save my baby!
1,19,282,00:23:22:12,00:23:23:12,Please.
1,19,283,00:23:24:16,00:23:26:20,Please help me save this baby.
1,19,284,00:23:37:14,00:23:41:07,"That night, I opened the doors of Jinyowon
and let him inside"
1,19,285,00:23:41:23,00:23:44:05,"in the hopes of saving the dead baby
inside me."
1,19,286,00:23:45:06,00:23:48:22,"And as a consequence,
Jinyowon ended up losing the ice stone."
1,19,287,00:23:57:06,00:23:58:14,"Even if that was the case,"
1,19,288,00:23:59:14,00:24:01:20,Songrim is more at fault.
1,19,289,00:24:01:22,00:24:05:11,"A Songrim mage,
who always pretended to be righteous,"
1,19,290,00:24:05:13,00:24:07:09,took the ice stone
1,19,291,00:24:07:11,00:24:10:21,"and caused havoc by using it
to perform the alchemy of souls."
1,19,292,00:24:13:12,00:24:15:16,That is why I wanted to hide it.
1,19,293,00:24:17:02,00:24:18:03,"However,"
1,19,294,00:24:19:08,00:24:22:13,"I will do what I can to reveal the truth
and set things right,"
1,19,295,00:24:23:16,00:24:26:03,"even if it requires me to expose
Songrim's wrongdoings…"
1,19,296,00:24:27:22,00:24:29:07,and reprimand those at fault.
1,19,297,00:24:33:00,00:24:36:18,"Then you will have to reprimand
the person you cherish as well."
1,19,298,00:24:39:02,00:24:40:10,It will not be easy.
1,19,299,00:24:42:12,00:24:43:17,I know.
1,19,300,00:24:46:01,00:24:47:01,But…
1,19,301,00:24:47:19,00:24:51:24,"if that is the only way
to rectify the situation,"
1,19,302,00:24:55:05,00:24:57:14,then I will do so.
1,19,303,00:25:07:10,00:25:09:14,"My sister will shift her soul
from your body"
1,19,304,00:25:09:16,00:25:13:14,"to the body of a girl who is
pretending to be my eldest daughter."
1,19,305,00:25:14:09,00:25:15:24,"Once that happens,"
1,19,306,00:25:16:01,00:25:19:16,I will do as you wish and kill you.
1,19,307,00:25:34:22,00:25:35:23,Cho-yeon.
1,19,308,00:25:37:24,00:25:39:05,What…
1,19,309,00:25:39:07,00:25:40:15,What are you doing here?
1,19,310,00:25:43:10,00:25:44:15,Father.
1,19,311,00:25:45:17,00:25:46:20,What…
1,19,312,00:25:48:03,00:25:49:24,in the world…
1,19,313,00:25:51:03,00:25:52:09,did I just hear?
1,19,314,00:25:56:19,00:25:59:19,Who is that woman?
1,19,315,00:26:00:23,00:26:03:04,Does the soul inside that body…
1,19,316,00:26:05:12,00:26:07:11,truly belong to the Queen?
1,19,317,00:26:37:00,00:26:39:07,"Father, stop."
1,19,318,00:27:41:03,00:27:42:05,My lord.
1,19,319,00:27:43:05,00:27:44:11,Is that you?
1,19,320,00:27:54:04,00:27:55:06,Maidservant Kim.
1,19,321,00:27:56:06,00:27:57:16,It has been a long time.
1,19,322,00:28:01:24,00:28:03:04,Master Jang.
1,19,323,00:28:43:05,00:28:44:14,It is the soul shifter.
1,19,324,00:28:47:13,00:28:49:19,Uk must have defeated him.
1,19,325,00:28:50:08,00:28:51:12,It only took a single stroke.
1,19,326,00:28:52:23,00:28:55:21,"We cannot use spells in here.
How did he manage to kill him?"
1,19,327,00:28:58:05,00:28:59:22,Where are Uk and Mu-deok?
1,19,328,00:28:59:24,00:29:01:01,Find them.
1,19,329,00:29:01:19,00:29:03:00,"Yes, Your Royal Highness."
1,19,330,00:29:13:19,00:29:16:23,"I saw an illusion when I first received
the energy of the ice stone."
1,19,331,00:29:17:24,00:29:20:11,"She told me that no one can
truly own the ice stone"
1,19,332,00:29:20:13,00:29:22:05,and that you can only use its power.
1,19,333,00:29:23:08,00:29:24:24,Because it is the power of the sky.
1,19,334,00:29:25:18,00:29:27:09,We need to train ourselves
1,19,335,00:29:27:24,00:29:31:03,"to even be able to control
the energy within us."
1,19,336,00:29:31:05,00:29:34:02,"The energy of the sky
is surely way beyond our reach."
1,19,337,00:29:34:04,00:29:38:13,"I guess it means we are unable
to use it freely because it is not ours."
1,19,338,00:29:41:08,00:29:42:18,If one cannot own it…
1,19,339,00:29:43:20,00:29:45:10,What if I give it all away?
1,19,340,00:29:46:02,00:29:47:12,Give it all away?
1,19,341,00:29:47:14,00:29:51:05,"What if I give all my energy
to the energy of the sky?"
1,19,342,00:29:51:22,00:29:54:06,"Then my energy will become
the energy of the sky."
1,19,343,00:29:57:20,00:29:59:24,I read records about the ice stone
1,19,344,00:30:00:01,00:30:01:23,inside the secret library in Jeongjingak.
1,19,345,00:30:03:17,00:30:06:15,"It said the ice stone has
no shape or form."
1,19,346,00:30:06:18,00:30:09:13,"Thus, it can be water, fire, or wind."
1,19,347,00:30:09:16,00:30:11:21,It is impossible to know its size.
1,19,348,00:30:11:23,00:30:15:06,"Thus, it can be
both minuscule or enormous."
1,19,349,00:30:17:07,00:30:20:06,"That means the fog
surrounding Jeongjingak like a barrier"
1,19,350,00:30:20:09,00:30:22:04,is not the actual form of the ice stone.
1,19,351,00:30:22:18,00:30:24:19,"So it can turn into water or fire,"
1,19,352,00:30:24:21,00:30:27:14,"and it can also become bigger
or smaller than this?"
1,19,353,00:30:28:08,00:30:29:09,That is right.
1,19,354,00:30:29:11,00:30:32:24,"Then do you think
we can turn the fog into rain?"
1,19,355,00:30:33:15,00:30:34:15,Rain?
1,19,356,00:30:34:17,00:30:37:13,"You told me that I was incapable
of beating the ice stone"
1,19,357,00:30:38:04,00:30:40:02,"because I could only gather
a single water drop at most."
1,19,358,00:30:40:03,00:30:44:15,"But what if that water drop
turns into thousands of raindrops?"
1,19,359,00:30:46:14,00:30:48:18,Then it will turn into rain.
1,19,360,00:30:48:20,00:30:50:08,It might work.
1,19,361,00:30:51:05,00:30:53:03,"But to do that, you need to use Tansu."
1,19,362,00:30:53:05,00:30:55:14,"- Then…
- Then I will lose all my energy."
1,19,363,00:30:56:15,00:30:59:18,"That is why I said
I must give it all away."
1,19,364,00:31:03:22,00:31:04:22,No.
1,19,365,00:31:04:24,00:31:06:17,Let us think of another way.
1,19,366,00:31:06:19,00:31:09:16,"If we wait and the Queen gathers
the power of the ice stone,"
1,19,367,00:31:10:16,00:31:11:20,we will all die.
1,19,368,00:31:11:22,00:31:15:16,"She will not be able to do anything rash
with the Unanimous Assembly there."
1,19,369,00:31:16:07,00:31:18:19,"Uk, I do not want you to do this."
1,19,370,00:31:19:10,00:31:21:01,"As your master, that is an order."
1,19,371,00:31:29:20,00:31:32:10,"I may have given up
on acquiring this power,"
1,19,372,00:31:32:12,00:31:34:05,but I cannot let you lose it all too.
1,19,373,00:31:35:16,00:31:37:18,It took us so much effort to get this far.
1,19,374,00:31:38:14,00:31:40:03,"I had to push you again and again,"
1,19,375,00:31:40:05,00:31:42:20,"and you risked your life many times
to come this far."
1,19,376,00:31:48:10,00:31:51:21,"How could you be willing to lose it all
for a single drop of water?"
1,19,377,00:31:55:10,00:31:57:02,Yul is severely injured.
1,19,378,00:31:57:04,00:31:59:19,"If we do not do anything, he will die."
1,19,379,00:32:05:12,00:32:06:21,Mu-deok.
1,19,380,00:32:07:11,00:32:10:15,"You gave up what you wanted
because you wanted to protect me."
1,19,381,00:32:14:02,00:32:15:12,I am trying to protect as well.
1,19,382,00:32:16:09,00:32:20:10,"And Yul has also been
protecting you all along."
1,19,383,00:32:31:00,00:32:34:00,"Without a blood transfusion,
his life will be in danger."
1,19,384,00:32:37:10,00:32:39:23,"This worm sucked the blood
of a member of the Jin family."
1,19,385,00:32:40:01,00:32:41:16,If I give this to him…
1,19,386,00:33:18:07,00:33:19:24,"Do not die, Young Master Seo."
1,19,387,00:33:21:12,00:33:23:00,Please stay alive.
1,19,388,00:33:53:13,00:33:55:24,"Put away the Soul Ejector.
What if someone sees it?"
